Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
BAND MATRIX,"SONY, Long, 2025-01-14 (Price: 19.88)",2025-11-18 (Price: 28.67),"44.22%, 220 days","80.0%, Past 5 years, 5","Daily, was CONFIRMED on 2025-01-14",No Cancellation Possible,"2025-11-20 (Price: 27.75), 39.59% above",222 days,No Information,No Information,No Information,No Information,No Information,No Information,14.52%/0.39%/9.69%,"9.09%, 50.87%",113 days/18 days/58 days,2025-06-26/2025-02-09/2025-04-08,5.28%,9.83%,-4.55%,0.41,0.36,20.7985/21.8064/21.3/20.0373/33.2191/35.3948/26.18,17.53/14.992/16.3295/14.1868/No F-Track Level/No F-Track Level/No Moving Avg Support,82.61%/69/122 days (Across ALL Assets),75.98%/254/112 days (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Long, 2024-12-31 (Price: 34.88)",2025-11-20 (Price: 47.92) (Today),"37.39%, 232 days","100.0%, Past 24 years, 9","Quarterly, was CONFIRMED on 2024-12-31",Already confirmed,"2025-11-20 (Price: 47.92), 37.39% above",232 days,No Information,No Information,No Information,"88.6% (Price: 29.4418), 62.76% above, Upmove Bounce Back","2018-06-30 (Price: 26.3), 2022-06-30 (Price: 53.86)",No Information,15.79%/12.77%/14.28%,"-0.0%, 30.62%",1695 days/1500 days/1597 days,2031-09-21/2030-12-12/2031-05-02,2.03%,6.19%,-4.16%,0.46,0.19,34.1824/39.8609/51.42/52.46/58.6089/65.2057/41.15,31.92/34.87/31.0544/130.7472/No F-Track Level/No F-Track Level/No Moving Avg Support,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2024-06-30 (Price: 30.08)",2025-11-20 (Price: 37.14) (Today),"23.47%, 363 days","100.0%, Past 24 years, 6","Quarterly, was CONFIRMED on 2024-06-30",Already confirmed,"2025-11-20 (Price: 37.14), 23.47% above",363 days,No Information,No Information,No Information,"50% (Price: 19.875), 86.87% above, Upmove Bounce Back","2012-09-30 (Price: 1.86), 2020-09-30 (Price: 37.89)",No Information,589.02%/487.3%/538.16%,"-0.0%, 48.03%",3587 days/3327 days/3457 days,2038-09-20/2037-09-08/2038-03-16,9.52%,13.97%,-4.45%,0.67,0.5,36.7818/191.9585/51.7/37.034/38.8108/40.9296/36.0,18.5/22.675/28.7839/26.1935/No F-Track Level/No F-Track Level/No Moving Avg Support,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2024-02-29 (Price: 1460.8)",2025-11-20 (Price: 1549.1) (Today),"6.04%, 450 days","89.47%, Past 20 years, 19","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2025-11-20 (Price: 1549.1), 6.04% above",450 days,No Information,No Information,No Information,No Information,No Information,8.58% above/6.04% above/6.04% above,54.13%/1.64%/30.98%,"26.02%, 36.79%",478 days/109 days/233 days,2026-01-21/2024-08-04/2025-01-31,10.34%,17.67%,-7.33%,1.02,0.63,1901.5234/1913.3558/1999.6/No Horizontal Resistance/1503.6962/2250.6285/No Moving Avg Target,1071.86/853.4344/1393.886/957.4297/No F-Track Level/No F-Track Level/1244.6,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-11-20 (Price: 124.99) (Today),"45.59%, 753 days","100.0%, Past 33 years, 10","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-11-20 (Price: 124.99), 45.59% above",753 days,No Information,No Information,No Information,No Information,No Information,102.61% above/45.59% above/45.59% above,74.14%/5.29%/44.68%,"-0.0%, 24.28%",913 days/327 days/509 days,2026-08-14/2024-04-17/2025-01-06,12.82%,17.18%,-4.36%,1.5,0.52,96.8989/124.2078/90.9/No Horizontal Resistance/123.4541/140.4376/No Moving Avg Target,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level/67.59,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
FRACTAL TRACK,"GBPUSD=X, Long, 2025-11-20 (Price: 1.3062)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 26","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 1.3012 prior to 2025-11-21,"2025-11-20 (Price: 1.3062), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 1.3144), 0.62% below, Upmove Bounce Back","2025-01-19 (Price: 1.2101), 2025-07-06 (Price: 1.3789)",No Information,11.31%/1.1%/4.86%,"-0.0%, 8.98%",739 days/169 days/455 days,2028-10-25/2026-07-22/2027-09-10,2.57%,-1.36%,3.93%,0.24,-0.57,1.2978/1.3697/1.41/1.4232/2.4421/3.2078/1.33,1.22/1.1912/No F-Stack Support/No F-Stack Support/1.3748/1.3942/No Moving Avg Support,94.55%/55/541 days (Across ALL Assets),74.31%/144/156 days (Across ALL Assets)
FRACTAL TRACK,"SOXX, Long, 2025-11-20 (Price: 268.1)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 148.31 prior to 2025-12-31,"2025-11-20 (Price: 268.1), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 147.9982), 81.15% above, Upmove Bounce Back","2015-09-30 (Price: 24.2867), 2022-03-31 (Price: 186.34)",No Information,66.53%/66.53%/66.53%,"-0.0%, 41.23%",717 days/717 days/717 days,2028-09-23/2028-09-23/2028-09-23,19.89%,12.73%,7.15%,0.33,0.46,280.4058/446.4669/365.33/No Horizontal Resistance/320.8469/358.5021/No Moving Avg Target,106.24/110.475/267.2317/244.4067/273.874/249.9586/234.25,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"XLV, Long, 2025-11-20 (Price: 151.42)",No Exit Yet,"0.0%, 0 days","80.0%, Past 26 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 127.35 prior to 2025-12-31,"2025-11-20 (Price: 151.42), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 126.9868), 19.24% above, Upmove Bounce Back","2009-03-31 (Price: 21.63), 2024-09-30 (Price: 159.64)",No Information,307.1%/307.1%/307.1%,"1.45%, 14.04%",3717 days/3717 days/3717 days,2040-08-16/2040-08-16/2040-08-16,8.26%,6.44%,1.82%,0.48,0.22,147.9373/616.4308/234.23/No Horizontal Resistance/174.1807/202.706/No Moving Avg Target,24.21/120.7483/117.2225/81.225/167.2798/171.9748/139.33,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-20 (Price: 246.26)",No Exit Yet,"0.0%, 0 days","88.0%, Past 80 years, 25","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 235.01 prior to 2025-11-28,"2025-11-20 (Price: 246.26), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 232.7652), 5.8% above, Upmove Bounce Back","2023-04-30 (Price: 176.0), 2025-01-31 (Price: 324.6)",No Information,196.24%/14.77%/97.8%,"25.41%, 71.77%",1368 days/240 days/662 days,2031-04-24/2026-11-02/2028-07-05,9.34%,22.33%,-12.98%,0.43,0.63,240.2759/487.1023/335.42/366.6625/374.6319/404.5107/258.0,239.37/187.6063/184.3156/1127.9829/347.4556/361.5012/No Moving Avg Support,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-20 (Price: 246.26)",No Exit Yet,"0.0%, 0 days","100.0%, Past 80 years, 10","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 228.0 prior to 2025-12-31,"2025-11-20 (Price: 246.26), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 224.8125), 9.54% above, Upmove Bounce Back","2020-03-31 (Price: 79.7), 2021-12-31 (Price: 369.925)",No Information,550.34%/1.52%/189.68%,"-0.0%, 61.48%",5479 days/717 days/2500 days,2047-08-12/2028-09-23/2035-10-20,6.68%,22.24%,-15.57%,0.33,0.55,280.5148/713.366/420.39/366.6625/374.6319/404.5107/258.0,182.62/187.6063/184.3156/1127.9829/347.4556/361.5012/No Moving Avg Support,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-20 (Price: 1549.1)",No Exit Yet,"0.0%, 0 days","88.46%, Past 48 years, 26","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 1340.6 prior to 2025-11-28,"2025-11-20 (Price: 1549.1), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1322.8731), 17.1% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2024-07-31 (Price: 1608.8)",No Information,415.66%/5.67%/156.39%,"26.03%, 38.57%",2218 days/195 days/833 days,2034-09-06/2026-08-29/2029-03-10,8.96%,19.65%,-10.68%,0.38,0.63,1753.7361/3971.7375/2274.19/No Horizontal Resistance/1879.7264/2250.6285/No Moving Avg Target,1200.1/855.3207/1503.6962/1375.0525/1725.6686/1797.4889/1378.03,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-20 (Price: 1549.1)",No Exit Yet,"0.0%, 0 days","100.0%, Past 48 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 1114.85 prior to 2025-12-31,"2025-11-20 (Price: 1549.1), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1100.9625), 40.7% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2022-06-30 (Price: 1318.1128)",No Information,651.15%/27.98%/339.57%,"-0.0%, 57.24%",1501 days/455 days/978 days,2031-11-03/2027-09-10/2029-10-06,30.69%,19.15%,11.54%,0.39,0.64,1578.0682/6809.3789/2099.78/No Horizontal Resistance/1879.7264/2250.6285/No Moving Avg Target,158.4/855.3207/1503.6962/1375.0525/1725.6686/1797.4889/1378.03,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-11-20 (Price: 981.04)",No Exit Yet,"0.0%, 0 days","90.91%, Past 30 years, 11","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 578.51 prior to 2025-12-31,"2025-11-20 (Price: 981.04), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 583.1637), 68.23% above, Upmove Bounce Back","2016-03-31 (Price: 77.17), 2021-09-30 (Price: 895.93)",No Information,3807.85%/71.67%/1322.31%,"6.66%, 52.63%",5089 days/1370 days/2869 days,2046-01-24/2031-04-27/2037-04-06,8.55%,20.11%,-11.56%,0.43,0.61,1245.0379/13953.43/1472.3/No Horizontal Resistance/1081.4334/1218.8523/No Moving Avg Target,415.35/567.0933/956.961/895.9662/1235.8618/1313.1536/797.1,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BAC, Long, 2025-11-20 (Price: 51.0)",No Exit Yet,"0.0%, 0 days","100.0%, Past 39 years, 22","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.07 prior to 2025-12-31,"2025-11-20 (Price: 51.0), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 32.8474), 55.26% above, Upmove Bounce Back","2011-12-31 (Price: 4.92), 2022-03-31 (Price: 50.11)",No Information,361.65%/15.25%/133.27%,"-0.0%, 59.29%",4305 days/587 days/1663 days,2042-12-16/2028-03-19/2032-06-24,5.77%,4.61%,1.16%,0.41,0.21,53.2185/118.9677/78.11/No Horizontal Resistance/60.5768/64.246/No Moving Avg Target,27.38/29.49/50.5717/44.5293/51.6314/53.8138/46.29,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"INFY, Long, 2025-11-20 (Price: 17.13)",No Exit Yet,"0.0%, 0 days","100.0%, Past 26 years, 11","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 15.82 prior to 2025-12-31,"2025-11-20 (Price: 17.13), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 15.5656), 10.05% above, Upmove Bounce Back","2012-09-30 (Price: 4.7413), 2022-03-31 (Price: 26.39)",No Information,146.88%/22.51%/84.7%,"-0.0%, 40.77%",1369 days/783 days/1076 days,2031-04-25/2028-12-28/2030-02-25,12.46%,12.49%,-0.03%,0.37,0.38,17.3869/31.6391/30.12/23.796/25.6134/28.2828/17.83,16.27/16.0317/16.4829/15.2985/16.6189/15.7269/No Moving Avg Support,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2025-11-20 (Price: 229.11)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 171.73 prior to 2025-12-31,"2025-11-20 (Price: 229.11), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 170.075), 34.71% above, Upmove Bounce Back","2020-03-31 (Price: 95.69), 2021-12-31 (Price: 244.46)",No Information,56.32%/25.19%/40.76%,"-0.0%, 20.56%",716 days/715 days/715 days,2028-09-22/2028-09-20/2028-09-20,11.21%,6.21%,5.0%,0.5,0.2,221.3203/322.4952/318.37/244.72/270.9222/282.5179/No Moving Avg Target,164.92/162.3167/196.8345/160.6663/233.5959/221.8127/220.04,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2025-11-20 (Price: 11.95)",No Exit Yet,"0.0%, 0 days","100.0%, Past 31 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 9.13 prior to 2025-12-31,"2025-11-20 (Price: 11.95), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 9.2141), 29.69% above, Upmove Bounce Back","2016-12-31 (Price: 2.5393), 2024-12-31 (Price: 13.34)",No Information,103.41%/23.86%/63.63%,"-0.0%, 22.42%",978 days/717 days/847 days,2029-10-06/2028-09-23/2029-03-30,13.15%,12.57%,0.58%,0.46,0.51,13.7509/19.5538/18.43/No Horizontal Resistance/18.927/29.733/No Moving Avg Target,2.72/7.3167/8.121/5.57/14.3361/14.9482/11.31,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"SUM.NZ, Long, 2025-11-20 (Price: 12.67)",No Exit Yet,"0.0%, 0 days","100.0%, Past 14 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 10.5 prior to 2025-12-31,"2025-11-20 (Price: 12.67), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 10.74), 17.97% above, Upmove Bounce Back","2023-06-30 (Price: 8.04), 2024-12-31 (Price: 13.44)",No Information,21.12%/21.12%/21.12%,"-0.0%, 38.76%",718 days/718 days/718 days,2028-09-24/2028-09-24/2028-09-24,7.04%,16.47%,-9.43%,0.34,0.57,12.5142/15.3459/15.91/13.345/16.7981/18.5763/No Moving Avg Target,8.8/9.1367/11.1928/8.9354/12.1624/11.3772/11.44,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BDGI.TO, Long, 2025-11-20 (Price: 71.44)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.62 prior to 2025-12-31,"2025-11-20 (Price: 71.44), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 33.6027), 112.6% above, Upmove Bounce Back","2022-03-31 (Price: 22.54), 2024-03-31 (Price: 51.5)",No Information,35.15%/35.15%/35.15%,"-0.0%, 52.34%",1108 days/1108 days/1108 days,2030-04-12/2030-04-12/2030-04-12,7.18%,12.22%,-5.04%,0.42,0.42,74.9548/96.5512/88.82/No Horizontal Resistance/87.1484/97.3919/No Moving Avg Target,26.66/24.32/66.9303/63.4408/66.2172/60.0086/50.75,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"CNQ.TO, Long, 2025-11-20 (Price: 47.9)",No Exit Yet,"0.0%, 0 days","100.0%, Past 52 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 34.92 prior to 2025-12-31,"2025-11-20 (Price: 47.9), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 34.1015), 40.46% above, Upmove Bounce Back","2020-03-31 (Price: 4.7992), 2022-06-30 (Price: 43.1832)",No Information,880.76%/124.37%/387.49%,"-0.0%, 59.43%",2087 days/1631 days/1891 days,2034-02-28/2032-05-09/2033-05-20,12.07%,13.02%,-0.95%,0.46,0.46,50.2902/233.5077/70.93/51.51/57.5622/59.9244/No Moving Avg Target,42.8/34.9317/44.0597/41.1349/61.5996/64.7366/42.95,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"KXS.TO, Long, 2025-11-20 (Price: 171.71)",No Exit Yet,"0.0%, 0 days","82.35%, Past 11 years, 17","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 167.06 prior to 2025-11-21,"2025-11-20 (Price: 171.71), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 165.965), 3.46% above, Upmove Bounce Back","2022-06-19 (Price: 119.48), 2025-08-03 (Price: 212.45)",No Information,156.2%/6.23%/51.99%,"14.59%, 37.82%",374 days/89 days/295 days,2027-05-15/2026-03-28/2027-01-21,15.07%,24.7%,-9.62%,0.27,0.8,175.522/260.982/227.49/209.885/228.5478/258.7048/182.8,169.84/125.3967/144.1059/117.053/205.7286/214.2883/No Moving Avg Support,94.55%/55/541 days (Across ALL Assets),74.31%/144/156 days (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-11-20 (Price: 48.06)",No Exit Yet,"0.0%, 0 days","85.71%, Past 33 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 36.1 prior to 2025-12-31,"2025-11-20 (Price: 48.06), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 36.7101), 30.92% above, Upmove Bounce Back","2020-03-31 (Price: 13.24), 2023-03-31 (Price: 74.68)",No Information,68.59%/44.74%/56.66%,"40.03%, 69.12%",1955 days/717 days/1336 days,2033-08-21/2028-09-23/2031-03-09,4.14%,4.51%,-0.37%,0.3,0.25,49.8863/75.2908/84.92/73.435/118.0011/153.5474/50.12,45.09/38.425/47.9234/44.2912/88.1361/94.2546/No Moving Avg Support,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"TFII.TO, Long, 2025-11-20 (Price: 113.84)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 102.57 prior to 2025-12-31,"2025-11-20 (Price: 113.84), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 100.7196), 13.03% above, Upmove Bounce Back","2020-03-31 (Price: 23.21), 2021-12-31 (Price: 148.63)",No Information,171.07%/171.07%/171.07%,"-0.0%, 27.17%",717 days/717 days/717 days,2028-09-23/2028-09-23/2028-09-23,42.57%,12.24%,30.33%,0.5,0.41,122.0137/308.5861/189.09/219.9933/223.9051/280.6304/125.38,111.42/102.925/113.6809/104.714/248.934/266.1435/No Moving Avg Support,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
DELTADRIFT,"PG, Long, 2025-11-20 (Price: 148.19)",No Exit Yet,"0.0%, 0 days","100.0%, Past 15 years, 5","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price  prior to 2025-11-21,"2025-11-20 (Price: 148.19), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,No Information,9.64%/3.16%/5.41%,"0%, 10.64%",144 days/4 days/42 days,2026-06-16/2025-11-25/2026-01-19,7.35%,5.62%,1.73%,2.07,0.16,156.9925/156.2071/156.6/179.4533/198.7009/220.9395/159.61,146.98/121.86/147.1065/128.0678/151.305/144.4315/No Moving Avg Support,94.87%/39/40 days (Across ALL Assets),89.42%/104/49 days (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2025-11-20 (Price: 1008.85)",No Exit Yet,"0.0%, 0 days","90.0%, Past 20 years, 20","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 985.0 prior to 2025-11-28,"2025-11-20 (Price: 1008.85), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,54.15%/5.97%/24.32%,"11.13%, 17.76%",282 days/107 days/199 days,2027-01-02/2026-04-23/2026-09-04,15.97%,19.29%,-3.32%,0.9,0.75,1136.066/1254.2023/1181.9/No Horizontal Resistance/1299.7536/1565.406/No Moving Avg Target,701.7/640.9/976.4995/762.8018/940.3577/891.107/952.26,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-11-20 (Price: 365.05)",No Exit Yet,"0.0%, 0 days","80.0%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 361.95 prior to 2025-11-28,"2025-11-20 (Price: 365.05), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,2.31% above/0.0% below/0.0% below,68.45%/6.21%/39.66%,"24.6%, 57.26%",630 days/109 days/256 days,2028-05-20/2026-04-26/2026-11-25,11.71%,15.65%,-3.93%,0.73,0.53,417.8362/509.8288/367.99/No Horizontal Resistance/382.1589/420.2463/No Moving Avg Target,237.3/145.35/348.542/313.3339/346.642/325.1897/313.12,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-11-20 (Price: 75.44)",No Exit Yet,"0.0%, 0 days","81.82%, Past 20 years, 11","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 74.61 prior to 2025-11-28,"2025-11-20 (Price: 75.44), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,3.19% above/0.0% below/0.0% below,25.25%/6.97%/16.78%,"26.7%, 42.44%",347 days/107 days/197 days,2027-04-06/2026-04-23/2026-09-01,6.7%,1.67%,5.03%,0.55,0.08,82.1542/88.0988/94.89/No Horizontal Resistance/81.4336/89.7071/No Moving Avg Target,46.5/40.92/73.1467/64.9561/68.7836/61.8539/65.69,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-11-20 (Price: 71.44)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 61.31 prior to 2025-12-31,"2025-11-20 (Price: 71.44), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,16.39% above/0.0% below/0.0% below,227.42%/21.67%/123.16%,"-0.0%, 36.34%",457 days/325 days/413 days,2027-09-12/2027-03-05/2027-07-11,41.42%,12.22%,29.2%,1.0,0.42,116.9901/159.4255/95.3/No Horizontal Resistance/87.1484/97.3919/No Moving Avg Target,26.66/24.32/66.9303/63.4408/66.2172/60.0086/50.75,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2025-11-20 (Price: 47.9)",No Exit Yet,"0.0%, 0 days","70.0%, Past 10 years, 30","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 47.0 prior to 2025-11-21,"2025-11-20 (Price: 47.9), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,7.88% above/0.0% below/0.0% below,19.11%/1.41%/7.62%,"22.31%, 71.02%",129 days/19 days/45 days,2026-05-25/2025-12-17/2026-01-24,1.12%,5.6%,-4.49%,0.03,0.24,48.5035/51.55/64.54/51.51/57.5622/59.9244/No Moving Avg Target,41.23/34.9317/44.0597/41.1349/61.5996/64.7366/42.95,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-20 (Price: 161.73)",No Exit Yet,"0.0%, 0 days","93.33%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 157.19 prior to 2025-11-28,"2025-11-20 (Price: 161.73), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,3.21% above/0.0% below/0.0% below,28.7%/1.41%/17.14%,"5.23%, 30.62%",694 days/108 days/223 days,2028-08-21/2026-04-25/2026-10-08,11.63%,10.7%,0.94%,1.75,0.45,171.5632/189.4505/215.6/No Horizontal Resistance/162.0277/185.717/No Moving Avg Target,118.77/82.9367/152.3147/143.1328/150.1075/141.8342/136.82,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-11-20 (Price: 56.93)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 4","Quarterly, is CONFIRMED on 2025-11-20",No Cancellation Possible,"2025-11-20 (Price: 56.93), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 62.03), 8.22% below, Upmove Break Below","2022-06-30 (Price: 16.78), 2025-11-20 (Price: 90.0)",No Information,22.05%/16.72%/18.57%,"0%, 22.05%",195 days/65 days/98 days,2026-08-29/2026-02-22/2026-04-10,14.54%,5.4%,9.14%,7.65,0.48,61.3592/46.3581/13.0/16.82/48.0625/43.9946/42.55,63.3/16.82/48.0625/43.9946/53.39/44.75/No Moving Avg Support,0.0%/1/90 days (Across ALL Assets),53.33%/15/92 days (Across ALL Assets)
