Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-06-30 (Price: 6.58)",2025-11-27 (Price: 7.7) (Today),"17.02%, 5 months","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-11-27 (Price: 7.7), 17.02% above",5 months,No Information,No Information,No Information,No Information,No Information,25.2% above/17.02% above/17.02% above,44.06%/6.89%/28.09%,"-0.0%, 15.01%",1.0 year/4.3 months/7.5 months,2026-12-17/2026-01-04/2026-05-23,27.24%,1.15%,26.09%,1.21,-0.07,7.596/8.4283/8.67/No Horizontal Resistance/8.5311/12.0421/No Moving Avg Target,3.0/2.942/6.3611/26.9153/No F-Track Level/No F-Track Level/5.37,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2025-06-01 (Price: 9.16)",2025-11-23 (Price: 9.6),"4.8%, 5.8 months","100.0%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-05-30",Already confirmed,"2025-11-27 (Price: 9.63), 5.13% above",6.0 months,No Information,No Information,No Information,No Information,No Information,5.13% above/5.13% above/5.13% above,16.04%/1.09%/5.37%,"-0.0%, 16.12%",6.8 months/24 days/2.6 months,2026-03-23/2025-07-05/2025-09-23,15.41%,3.65%,11.76%,1.66,0.08,9.5246/9.6519/9.26/No Horizontal Resistance/11.2606/15.4512/No Moving Avg Target,8.52/6.86/8.6706/33.2031/No F-Track Level/No F-Track Level/8.87,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"TCEHY, Long, 2025-03-31 (Price: 63.84)",2025-11-27 (Price: 78.95),"23.67%, 8.0 months","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-11-26 (Price: 78.95), 23.67% above",8.0 months,No Information,No Information,No Information,No Information,No Information,28.14% above/23.67% above/23.67% above,48.56%/8.58%/32.02%,"-0.0%, 28.74%",1.2 year/2.9 months/6.0 months,2026-12-19/2025-08-04/2025-12-15,29.28%,21.03%,8.25%,1.74,0.72,78.3955/84.2816/72.69/73.09/91.9947/116.3817/No Moving Avg Target,34.84/36.36/58.3318/52.1422/No F-Track Level/No F-Track Level/53.18,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
FRACTAL TRACK,"^BVSP, Long, 2025-03-31 (Price: 130260.0)",2025-11-27 (Price: 158555.0) (Today),"21.72%, 8.0 months","93.33%, Past 57 years, 30","Monthly, was CONFIRMED on 2025-03-31",Already confirmed,"2025-11-27 (Price: 158555.0), 21.72% above",8.0 months,No Information,No Information,No Information,"50% (Price: 116368.0), 36.25% above, Upmove Bounce Back","2022-07-31 (Price: 95267.0), 2024-08-31 (Price: 137469.0)",No Information,195.55%/4.94%/55.92%,"17.81%, 51.61%",9.2 years/3.6 months/3.0 years,2038-06-08/2025-09-04/2029-07-26,3.98%,30.03%,-26.05%,0.44,0.88,141319.074/203101.392/155581.2/134350.3333/173653.968/192289.6/137842.12,120283.0/95217.0/121313.6/110617.73/No F-Track Level/No F-Track Level/No Moving Avg Support,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
BAND MATRIX,"SOXX, Long, 2025-03-16 (Price: 201.12)",2025-11-23 (Price: 270.83),"34.66%, 8.4 months","100.0%, Past 15 years, 6","Weekly, was CONFIRMED on 2025-03-16",No Cancellation Possible,"2025-11-27 (Price: 291.39), 44.88% above",8.5 months,No Information,No Information,No Information,No Information,No Information,No Information,184.44%/3.33%/63.94%,"-0.0%, 33.46%",2.4 years/7.1 months/1.3 year,2028-07-27/2026-01-19/2027-01-08,18.84%,20.64%,-1.8%,0.8,0.78,199.7323/329.7161/264.72/239.6067/254.997/301.3628/235.51,198.39/95.6666/161.2/103.2303/No F-Track Level/No F-Track Level/No Moving Avg Support,100.0%/5/1.5 year (Across ALL Assets),80.68%/88/9.5 months (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Long, 2024-12-31 (Price: 34.88)",2025-11-27 (Price: 48.47) (Today),"38.96%, 11.0 months","100.0%, Past 24 years, 9","Quarterly, was CONFIRMED on 2024-12-31",Already confirmed,"2025-11-27 (Price: 48.47), 38.96% above",11.0 months,No Information,No Information,No Information,"88.6% (Price: 29.4418), 64.63% above, Upmove Bounce Back","2018-06-30 (Price: 26.3), 2022-06-30 (Price: 53.86)",No Information,15.79%/12.77%/14.28%,"-0.0%, 30.62%",4.7 years/4.2 years/4.4 years,2031-09-21/2030-12-12/2031-05-02,2.03%,6.19%,-4.16%,0.46,0.19,34.1824/39.8609/51.42/52.46/58.6089/65.2057/41.32,31.92/34.87/31.0544/130.7472/No F-Track Level/No F-Track Level/No Moving Avg Support,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
TRENDPULSE,"ASHR, Long, 2024-10-06 (Price: 32.82)",2025-11-27 (Price: 32.3),"-1.58%, 1.2 year","75.76%, Past 10 years, 33","Weekly, is CONFIRMED on 2024-10-04",Already confirmed,"2025-11-26 (Price: 32.3), 1.58% below",1.2 year,No Information,No Information,No Information,No Information,No Information,18.19% above/1.58% below/1.58% below,24.71%/0.16%/10.96%,"38.84%, 52.68%",7.3 months/19 days/3.2 months,2025-08-19/2024-11-02/2025-02-20,2.29%,2.49%,-0.19%,0.16,0.06,34.0475/36.4171/35.5/39.9467/60.2967/80.3432/No Moving Avg Target,22.46/23.852/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/23.97,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2023-06-30 (Price: 187.27)",2025-11-27 (Price: 247.3) (Today),"32.06%, 2.4 years","100.0%, Past 25 years, 8","Quarterly, was CONFIRMED on 2023-06-30",Already confirmed,"2025-11-27 (Price: 247.3), 32.06% above",2.4 years,No Information,No Information,No Information,"38.2% (Price: 164.1636), 50.64% above, Upmove Bounce Back","2009-03-31 (Price: 34.26), 2021-12-31 (Price: 244.46)",No Information,56.32%/25.19%/40.76%,"-0.0%, 20.56%",2.0 year/2.0 year/2.0 year,2026-05-02/2026-04-30/2026-04-30,11.21%,6.21%,5.0%,0.5,0.2,180.9028/263.6013/313.39/232.67/348.4025/539.5308/220.34,164.92/144.954/157.2742/112.1542/No F-Track Level/No F-Track Level/No Moving Avg Support,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-11-27 (Price: 127.51),"48.53%, 3.0 years","100.0%, Past 33 years, 10","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-11-26 (Price: 127.51), 48.53% above",3.0 years,No Information,No Information,No Information,No Information,No Information,106.69% above/48.53% above/48.53% above,74.14%/5.29%/44.68%,"-0.0%, 24.28%",2.5 years/10.9 months/1.4 year,2026-08-14/2024-04-17/2025-01-06,12.82%,17.18%,-4.36%,1.5,0.52,96.8989/124.2078/90.9/No Horizontal Resistance/123.4541/140.4376/No Moving Avg Target,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level/67.59,86.67%/15/1.7 year (Across ALL Assets),100.0%/1/5.2 months (Across ALL Assets)
FRACTAL TRACK,"TSLA, Long, 2025-11-27 (Price: 426.58)",No Exit Yet,"0.0%, 0 days","80.65%, Past 15 years, 31","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 382.78 prior to 2025-11-28,"2025-11-27 (Price: 426.58), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 375.7432), 13.53% above, Upmove Bounce Back","2019-06-09 (Price: 11.7993), 2024-12-22 (Price: 488.54)",No Information,6815.74%/3.62%/968.91%,"19.51%, 72.25%",6.4 years/3.1 months/2.1 years,2035-01-30/2026-04-12/2028-11-30,14.07%,45.46%,-31.4%,0.27,1.18,471.7122/4559.7563/712.62/No Horizontal Resistance/461.2057/510.3573/No Moving Avg Target,391.09/181.0784/117.6011/73.4077/397.0397/340.8091/339.95,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"XLV, Long, 2025-11-27 (Price: 158.42)",No Exit Yet,"0.0%, 0 days","80.0%, Past 26 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 127.35 prior to 2025-12-31,"2025-11-27 (Price: 158.42), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 126.9868), 24.75% above, Upmove Bounce Back","2009-03-31 (Price: 21.63), 2024-09-30 (Price: 159.64)",No Information,307.1%/307.1%/307.1%,"1.45%, 14.04%",10.3 years/10.3 years/10.3 years,2040-08-23/2040-08-23/2040-08-23,8.26%,6.44%,1.82%,0.48,0.22,154.7763/644.9278/241.23/No Horizontal Resistance/174.1807/202.706/No Moving Avg Target,24.21/120.178/153.114/117.2225/167.2798/171.9748/139.54,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-27 (Price: 249.0)",No Exit Yet,"0.0%, 0 days","88.0%, Past 80 years, 25","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 235.01 prior to 2025-11-28,"2025-11-27 (Price: 249.0), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 232.7652), 6.97% above, Upmove Bounce Back","2023-04-30 (Price: 176.0), 2025-01-31 (Price: 324.6)",No Information,196.24%/14.77%/97.8%,"25.41%, 71.77%",3.8 years/8 months/1.8 year,2031-05-01/2026-11-09/2028-07-12,9.34%,22.33%,-12.98%,0.43,0.63,242.9493/492.522/338.16/366.6625/374.6319/404.5107/256.36,239.37/187.6062/184.3156/1127.9829/347.4556/361.5012/No Moving Avg Support,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-27 (Price: 1559.4)",No Exit Yet,"0.0%, 0 days","88.46%, Past 48 years, 26","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 1340.6 prior to 2025-11-28,"2025-11-27 (Price: 1559.4), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1322.8731), 17.88% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2024-07-31 (Price: 1608.8)",No Information,415.66%/5.67%/156.39%,"26.03%, 38.57%",6.2 years/6.5 months/2.3 years,2034-09-13/2026-09-05/2029-03-17,8.96%,19.65%,-10.68%,0.38,0.63,1765.3967/3998.1457/2284.49/No Horizontal Resistance/1617.1679/1804.6011/No Moving Avg Target,1200.1/855.3207/1324.16/1138.1652/1725.6686/1797.4889/1385.09,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"PG, Long, 2025-11-27 (Price: 148.25)",No Exit Yet,"0.0%, 0 days","97.73%, Past 20 years, 44","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 144.09 prior to 2025-11-28,"2025-11-27 (Price: 148.25), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 142.4353), 4.08% above, Upmove Bounce Back","1996-04-14 (Price: 19.8438), 2024-12-01 (Price: 180.43)",No Information,97.61%/1.34%/25.52%,"5.37%, 38.6%",8.5 years/1.8 month/2.2 years,2038-02-04/2026-02-13/2029-01-01,2.95%,4.92%,-1.97%,0.48,0.12,151.808/186.0834/244.6/179.4533/198.7009/220.9395/159.21,146.98/121.86/147.1065/128.0678/151.305/144.4315/No Moving Avg Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2025-11-27 (Price: 11.39)",No Exit Yet,"0.0%, 0 days","100.0%, Past 31 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 9.13 prior to 2025-12-31,"2025-11-27 (Price: 11.39), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 9.2141), 23.61% above, Upmove Bounce Back","2016-12-31 (Price: 2.5393), 2024-12-31 (Price: 13.34)",No Information,103.41%/23.86%/63.63%,"-0.0%, 22.42%",2.7 years/2.0 year/2.4 years,2029-10-13/2028-09-30/2029-04-06,13.15%,12.57%,0.58%,0.46,0.51,13.1065/18.6375/17.87/11.925/13.8771/15.9169/No Moving Avg Target,2.72/7.3167/11.3804/9.6206/14.3361/14.9482/11.32,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
FRACTAL TRACK,"SUM.NZ, Long, 2025-11-27 (Price: 12.29)",No Exit Yet,"0.0%, 0 days","100.0%, Past 14 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 10.5 prior to 2025-12-31,"2025-11-27 (Price: 12.29), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 10.74), 14.43% above, Upmove Bounce Back","2023-06-30 (Price: 8.04), 2024-12-31 (Price: 13.44)",No Information,21.12%/21.12%/21.12%,"-0.0%, 38.76%",2.0 year/2.0 year/2.0 year,2028-10-01/2028-10-01/2028-10-01,7.04%,16.47%,-9.43%,0.34,0.57,12.1388/14.8856/15.53/13.345/16.7981/18.5763/No Moving Avg Target,8.8/9.1367/11.1928/8.9354/12.1624/11.3772/11.43,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
FRACTAL TRACK,"BDGI.TO, Long, 2025-11-27 (Price: 72.12)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.62 prior to 2025-12-31,"2025-11-27 (Price: 72.12), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 33.6027), 114.63% above, Upmove Bounce Back","2022-03-31 (Price: 22.54), 2024-03-31 (Price: 51.5)",No Information,35.15%/35.15%/35.15%,"-0.0%, 52.34%",3.1 years/3.1 years/3.1 years,2030-04-19/2030-04-19/2030-04-19,7.18%,12.22%,-5.04%,0.42,0.42,75.6683/97.4702/89.5/No Horizontal Resistance/87.1484/97.3919/No Moving Avg Target,26.66/24.32/66.9303/63.4408/66.2172/60.0086/51.37,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
FRACTAL TRACK,"CNQ.TO, Long, 2025-11-27 (Price: 46.8)",No Exit Yet,"0.0%, 0 days","100.0%, Past 52 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 34.92 prior to 2025-12-31,"2025-11-27 (Price: 46.8), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 35.7534), 30.9% above, Upmove Bounce Back","2001-12-31 (Price: 2.1976), 2024-06-30 (Price: 56.495)",No Information,880.76%/124.37%/387.49%,"-0.0%, 59.43%",5.8 years/4.5 years/5.3 years,2034-03-07/2032-05-16/2033-05-27,12.07%,13.02%,-0.95%,0.46,0.46,49.1353/228.1453/79.38/51.51/57.5622/59.9244/No Moving Avg Target,42.8/34.9317/44.0597/41.1349/61.5996/64.7366/43.01,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-11-27 (Price: 48.76)",No Exit Yet,"0.0%, 0 days","85.71%, Past 33 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 36.1 prior to 2025-12-31,"2025-11-27 (Price: 48.76), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 36.7101), 32.82% above, Upmove Bounce Back","2020-03-31 (Price: 13.24), 2023-03-31 (Price: 74.68)",No Information,68.59%/44.74%/56.66%,"40.03%, 69.12%",5.4 years/2.0 year/3.7 years,2033-08-28/2028-09-30/2031-03-16,4.14%,4.51%,-0.37%,0.3,0.25,50.6129/76.3874/85.62/73.435/118.0011/153.5474/49.64,45.09/38.425/47.9234/44.2912/88.1361/94.2546/No Moving Avg Support,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-11-27 (Price: 320.28)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 26","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 311.01 prior to 2025-11-28,"2025-11-26 (Price: 320.28), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,6.88% above/0.0% below/0.0% below,19.02%/3.15%/8.18%,"-0.0%, 15.08%",4.3 months/24 days/1.6 month,2026-06-01/2025-12-31/2026-02-03,35.83%,21.1%,14.73%,1.74,0.79,353.397/346.4789/411.99/No Horizontal Resistance/285.4807/322.8294/No Moving Avg Target,147.74/84.51/240.3589/219.0619/270.6509/234.996/202.53,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2025-11-27 (Price: 1010.85)",No Exit Yet,"0.0%, 0 days","90.0%, Past 20 years, 20","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 985.0 prior to 2025-11-28,"2025-11-27 (Price: 1010.85), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,54.15%/5.97%/24.32%,"11.13%, 17.76%",9.4 months/3.6 months/6.6 months,2027-01-09/2026-04-30/2026-09-11,15.97%,19.29%,-3.32%,0.9,0.75,1138.3182/1256.6887/1185.11/No Horizontal Resistance/1299.7536/1565.406/No Moving Avg Target,701.7/640.9/976.4995/762.8018/940.3577/891.107/955.96,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-11-27 (Price: 46.22)",No Exit Yet,"0.0%, 0 days","87.5%, Past 20 years, 16","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 45.4507 prior to 2025-11-28,"2025-11-26 (Price: 46.22), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,3.24% above/0.0% below/0.0% below,13.41%/2.94%/9.31%,"6.95%, 19.49%",10.1 months/2.8 months/4.8 months,2027-02-10/2026-03-28/2026-06-23,8.8%,4.94%,3.87%,0.91,0.11,49.118/50.5231/56.14/No Horizontal Resistance/48.3988/56.9776/No Moving Avg Target,28.76/27.9467/41.5586/34.9694/41.7906/39.044/40.96,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"IEI, Long, 2025-11-27 (Price: 120.37)",No Exit Yet,"0.0%, 0 days","91.67%, Past 20 years, 12","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 119.3 prior to 2025-11-28,"2025-11-26 (Price: 120.37), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,2.72%/1.13%/1.87%,"15.13%, 15.6%",1.1 year/3.6 months/7.6 months,2027-06-16/2026-05-03/2026-10-23,0.4%,0.95%,-0.55%,0.05,-0.88,122.0913/122.6209/120.83/129.9625/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,112.29/113.0583/No F-Stack Support/No F-Stack Support/139.4714/142.7661/118.51,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2025-11-27 (Price: 291.39)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 269.38 prior to 2025-12-31,"2025-11-26 (Price: 291.39), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,74.51%/31.99%/42.95%,"-0.0%, 41.23%",2.4 years/10.8 months/1.1 year,2029-04-06/2027-03-11/2027-06-29,17.9%,12.73%,5.17%,1.39,0.46,353.3978/416.542/447.81/No Horizontal Resistance/348.2242/411.0319/No Moving Avg Target,106.24/110.475/285.4342/254.997/273.874/249.9586/235.51,86.67%/15/1.7 year (Across ALL Assets),100.0%/1/5.2 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-27 (Price: 158.42)",No Exit Yet,"0.0%, 0 days","86.21%, Past 20 years, 29","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 144.07 prior to 2025-11-28,"2025-11-26 (Price: 158.42), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,13.83% above/0.0% below/0.0% below,17.42%/2.58%/8.85%,"20.84%, 36.99%",1.9 year/2.9 months/7.8 months,2028-08-29/2026-03-31/2026-10-30,5.12%,6.82%,-1.7%,0.64,0.25,166.3093/172.4402/161.06/No Horizontal Resistance/174.1807/202.706/No Moving Avg Target,130.43/120.178/153.114/117.2225/167.2798/171.9748/139.54,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-11-27 (Price: 363.95)",No Exit Yet,"0.0%, 0 days","80.0%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 361.95 prior to 2025-11-28,"2025-11-27 (Price: 363.95), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,2.0% above/0.0% below/0.0% below,68.45%/6.21%/39.66%,"24.6%, 57.26%",1.8 year/3.6 months/8.5 months,2028-05-27/2026-05-03/2026-12-02,11.71%,15.65%,-3.93%,0.73,0.53,416.5772/508.2926/367.55/No Horizontal Resistance/382.1589/420.2463/No Moving Avg Target,237.3/145.35/348.542/313.3339/346.642/325.1897/315.76,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-11-27 (Price: 76.07)",No Exit Yet,"0.0%, 0 days","81.82%, Past 20 years, 11","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 74.61 prior to 2025-11-28,"2025-11-26 (Price: 76.07), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,4.05% above/0.0% below/0.0% below,25.25%/6.97%/16.78%,"26.7%, 42.44%",11.6 months/3.6 months/6.6 months,2027-04-13/2026-04-30/2026-09-08,6.7%,1.67%,5.03%,0.55,0.08,82.8402/88.8345/95.9/No Horizontal Resistance/81.4336/89.7071/No Moving Avg Target,46.5/40.92/73.1467/64.9561/68.7836/61.8539/65.96,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-11-27 (Price: 474.35)",No Exit Yet,"0.0%, 0 days","100.0%, Past 27 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 462.57 prior to 2025-12-31,"2025-11-26 (Price: 474.35), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,2.29% above/0.0% below/0.0% below,39.44%/24.26%/29.32%,"-0.0%, 23.1%",2.5 years/10.8 months/1.4 year,2029-07-09/2027-03-12/2027-12-20,13.89%,6.15%,7.74%,1.37,0.2,503.902/613.4294/689.58/No Horizontal Resistance/508.5373/687.3389/No Moving Avg Target,287.3/321.6725/398.0316/329.7358/456.4623/439.2934/439.5,86.67%/15/1.7 year (Across ALL Assets),100.0%/1/5.2 months (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2025-11-27 (Price: 110.92)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 18","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 106.85 prior to 2025-11-28,"2025-11-26 (Price: 110.92), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,4.69% above/0.0% below/0.0% below,31.79%/5.83%/20.18%,"0%, 57.81%",9.5 months/24 days/4.5 months,2027-01-12/2025-12-31/2026-06-11,25.42%,20.42%,5.0%,2.19,0.65,114.2032/133.3037/137.72/No Horizontal Resistance/111.7977/164.6254/No Moving Avg Target,41.91/32.3325/79.1477/388.4085/90.7578/77.4086/72.24,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-11-27 (Price: 72.12)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 61.31 prior to 2025-12-31,"2025-11-26 (Price: 72.12), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,17.5% above/0.0% below/0.0% below,227.42%/21.67%/123.16%,"-0.0%, 36.34%",1.3 year/10.8 months/1.1 year,2027-09-19/2027-03-12/2027-07-18,41.42%,12.22%,29.2%,1.0,0.42,118.1037/160.943/96.39/No Horizontal Resistance/87.1484/97.3919/No Moving Avg Target,26.66/24.32/66.9303/63.4408/66.2172/60.0086/51.37,86.67%/15/1.7 year (Across ALL Assets),100.0%/1/5.2 months (Across ALL Assets)
TRENDPULSE,"EFN.TO, Long, 2025-11-27 (Price: 36.92)",No Exit Yet,"0.0%, 0 days","88.89%, Past 10 years, 27","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 36.72 prior to 2025-11-28,"2025-11-26 (Price: 36.92), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.54% above/0.0% below/0.0% below,26.0%/1.9%/9.06%,"53.48%, 76.43%",4.3 months/24 days/1.8 month,2026-06-01/2025-12-31/2026-02-14,4.38%,15.83%,-11.45%,0.07,0.55,38.9801/40.265/50.58/No Horizontal Resistance/48.884/73.5584/No Moving Avg Target,34.92/11.7733/33.6344/24.2096/30.6746/26.0131/33.55,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
