Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
PULSEGAUGE,"PYPL, Long, 2025-07-06 (Price: 76.59)",2025-11-14 (Price: 62.81) (Today),"-17.99%, 94 days","87.5%, Past 10 years, 8","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-14 (Price: 62.81), 17.99% below",94 days,No Information,No Information,No Information,No Information,No Information,No Information,23.0%/22.43%/22.68%,"15.91%, 27.83%",254 days/119 days/167 days,2026-07-08/2025-12-25/2026-03-04,19.66%,6.78%,12.89%,0.41,0.27,79.1941/93.9606/318.1818/309.65/318.1818/No Next Fib Ext,58.37/56.966/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,68.43/70.12,73.47%/49/155 days (Across ALL Assets),72.58%/124/147 days (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-06-30 (Price: 6.58)",2025-11-14 (Price: 8.115) (Today),"23.33%, 99 days","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-11-14 (Price: 8.115), 23.33% above",99 days,No Information,No Information,No Information,No Information,No Information,31.95% above/23.33% above/23.33% above,44.06%/6.89%/28.09%,"-0.0%, 15.01%",370 days/130 days/226 days,2026-12-17/2026-01-04/2026-05-23,27.24%,1.15%,26.09%,1.21,-0.07,7.596/8.4283/8.67/No Horizontal Resistance/8.5311/12.0421,3.0/2.942/6.3611/26.9153/No F-Track Level/No F-Track Level,6.09/5.37,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-06-29 (Price: 68.65)",2025-11-14 (Price: 78.0) (Today),"13.62%, 99 days","95.83%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-06-27",Already confirmed,"2025-11-14 (Price: 78.0), 13.62% above",99 days,No Information,No Information,No Information,No Information,No Information,17.61% above/13.62% above/13.62% above,14.42%/0.74%/5.37%,"16.99%, 36.88%",199 days/19 days/57 days,2026-04-13/2025-07-26/2025-09-19,13.41%,8.78%,4.63%,0.75,0.32,72.8582/72.3365/74.6/No Horizontal Resistance/78.7458/109.6316,54.54/40.92/68.2017/52.6706/No F-Track Level/No F-Track Level,62.22/59.3,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"TCEHY, Long, 2025-03-31 (Price: 63.84)",2025-11-14 (Price: 81.76) (Today),"28.07%, 164 days","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-11-14 (Price: 81.76), 28.07% above",164 days,No Information,No Information,No Information,No Information,No Information,32.71% above/28.07% above/28.07% above,48.56%/8.58%/32.02%,"-0.0%, 28.74%",434 days/87 days/179 days,2026-12-19/2025-08-04/2025-12-15,29.28%,21.03%,8.25%,1.74,0.72,78.3955/84.2816/72.69/73.09/91.9947/116.3817,34.84/36.36/58.3318/52.1422/No F-Track Level/No F-Track Level,60.71/53.18,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
FRACTAL TRACK,"^BVSP, Long, 2025-03-31 (Price: 130260.0)",2025-11-14 (Price: 157738.6875) (Today),"21.1%, 164 days","93.33%, Past 57 years, 30","Monthly, was CONFIRMED on 2025-03-31",Already confirmed,"2025-11-14 (Price: 157738.6875), 21.1% above",164 days,No Information,No Information,No Information,"50% (Price: 116368.0), 35.55% above, Upmove Bounce Back","2022-07-31 (Price: 95267.0), 2024-08-31 (Price: 137469.0)",No Information,195.55%/4.94%/55.92%,"17.81%, 51.61%",3326 days/109 days/1090 days,2038-06-08/2025-09-04/2029-07-26,3.98%,30.03%,-26.05%,0.44,0.88,141319.074/203101.392/155581.2/134350.3333/173653.968/192289.6,120283.0/95217.0/121313.6/110617.73/No F-Track Level/No F-Track Level,146520.85/136771.08,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2024-06-30 (Price: 30.08)",2025-11-14 (Price: 37.69) (Today),"25.3%, 359 days","100.0%, Past 24 years, 6","Quarterly, was CONFIRMED on 2024-06-30",Already confirmed,"2025-11-14 (Price: 37.69), 25.3% above",359 days,No Information,No Information,No Information,"50% (Price: 19.875), 89.64% above, Upmove Bounce Back","2012-09-30 (Price: 1.86), 2020-09-30 (Price: 37.89)",No Information,589.02%/487.3%/538.16%,"-0.0%, 48.03%",3587 days/3327 days/3457 days,2038-09-20/2037-09-08/2038-03-16,9.52%,13.97%,-4.45%,0.67,0.5,36.7818/191.9585/51.7/37.034/38.8108/40.9296,18.5/22.675/28.7839/26.1935/No F-Track Level/No F-Track Level,37.16/35.99,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2024-02-29 (Price: 1460.8)",2025-11-14 (Price: 1518.9) (Today),"3.98%, 446 days","89.47%, Past 20 years, 19","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2025-11-14 (Price: 1518.9), 3.98% above",446 days,No Information,No Information,No Information,No Information,No Information,6.47% above/3.98% above/3.98% above,54.13%/1.64%/30.98%,"26.02%, 36.79%",478 days/109 days/233 days,2026-01-21/2024-08-04/2025-01-31,10.34%,17.67%,-7.33%,1.02,0.63,1901.5234/1913.3558/1999.6/No Horizontal Resistance/1503.6962/2250.6285,1071.86/853.4344/1393.886/957.4297/No F-Track Level/No F-Track Level,1386.08/1244.6,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-11-14 (Price: 125.02) (Today),"45.63%, 749 days","100.0%, Past 33 years, 10","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-11-14 (Price: 125.02), 45.63% above",749 days,No Information,No Information,No Information,No Information,No Information,102.66% above/45.63% above/45.63% above,74.14%/5.29%/44.68%,"-0.0%, 24.28%",913 days/327 days/509 days,2026-08-14/2024-04-17/2025-01-06,12.82%,17.18%,-4.36%,1.5,0.52,96.8989/124.2078/90.9/No Horizontal Resistance/123.4541/140.4376,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level,82.78/67.59,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
FRACTAL TRACK,"SOXX, Long, 2025-11-14 (Price: 288.52)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 148.31 prior to 2025-12-31,"2025-11-14 (Price: 288.52), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 147.9982), 94.95% above, Upmove Bounce Back","2015-09-30 (Price: 24.2867), 2022-03-31 (Price: 186.34)",No Information,66.53%/66.53%/66.53%,"-0.0%, 41.23%",717 days/717 days/717 days,2028-09-17/2028-09-17/2028-09-17,19.89%,12.73%,7.15%,0.33,0.46,301.7631/480.4724/385.75/No Horizontal Resistance/320.8469/358.5021,106.24/110.475/267.2317/244.4067/273.874/249.9586,282.18/233.04,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"XLV, Long, 2025-11-14 (Price: 151.83)",No Exit Yet,"0.0%, 0 days","80.0%, Past 26 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 127.35 prior to 2025-12-31,"2025-11-14 (Price: 151.83), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 126.9868), 19.56% above, Upmove Bounce Back","2009-03-31 (Price: 21.63), 2024-09-30 (Price: 159.64)",No Information,307.1%/307.1%/307.1%,"1.45%, 14.04%",3717 days/3717 days/3717 days,2040-08-10/2040-08-10/2040-08-10,8.26%,6.44%,1.82%,0.48,0.22,148.3379/618.0999/234.64/No Horizontal Resistance/174.1807/202.706,24.21/120.178/117.2225/81.225/167.2798/171.9748,142.6/139.24,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-14 (Price: 244.37)",No Exit Yet,"0.0%, 0 days","88.0%, Past 80 years, 25","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 235.01 prior to 2025-11-28,"2025-11-14 (Price: 244.37), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 232.7652), 4.99% above, Upmove Bounce Back","2023-04-30 (Price: 176.0), 2025-01-31 (Price: 324.6)",No Information,196.24%/14.77%/97.8%,"25.41%, 71.77%",1368 days/240 days/662 days,2031-04-18/2026-10-27/2028-06-29,9.34%,22.33%,-12.98%,0.43,0.63,238.4318/483.3639/333.53/366.6625/374.6319/404.5107,239.37/187.6062/184.3156/1127.9829/347.4556/361.5012,245.03/259.28,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-14 (Price: 244.37)",No Exit Yet,"0.0%, 0 days","100.0%, Past 80 years, 10","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 228.0 prior to 2025-12-31,"2025-11-14 (Price: 244.37), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 224.8125), 8.7% above, Upmove Bounce Back","2020-03-31 (Price: 79.7), 2021-12-31 (Price: 369.925)",No Information,550.34%/1.52%/189.68%,"-0.0%, 61.48%",5479 days/717 days/2500 days,2047-08-06/2028-09-17/2035-10-14,6.68%,22.24%,-15.57%,0.33,0.55,278.3619/707.891/418.5/366.6625/374.6319/404.5107,182.62/187.6062/184.3156/1127.9829/347.4556/361.5012,245.03/259.28,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-14 (Price: 1518.9)",No Exit Yet,"0.0%, 0 days","88.46%, Past 48 years, 26","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 1340.6 prior to 2025-11-28,"2025-11-14 (Price: 1518.9), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1322.8731), 14.82% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2024-07-31 (Price: 1608.8)",No Information,415.66%/5.67%/156.39%,"26.03%, 38.57%",2218 days/195 days/833 days,2034-08-31/2026-08-23/2029-03-04,8.96%,19.65%,-10.68%,0.38,0.63,1719.5467/3894.3077/2243.99/1531.725/1879.7264/2250.6285,1200.1/855.3207/1503.6962/1375.0525/1725.6686/1797.4889,1422.11/1372.26,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-14 (Price: 1518.9)",No Exit Yet,"0.0%, 0 days","100.0%, Past 48 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 1114.85 prior to 2025-12-31,"2025-11-14 (Price: 1518.9), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1100.9625), 37.96% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2022-06-30 (Price: 1318.1128)",No Information,651.15%/27.98%/339.57%,"-0.0%, 57.24%",1501 days/455 days/978 days,2031-10-28/2027-09-04/2029-09-30,30.69%,19.15%,11.54%,0.39,0.64,1547.3034/6676.6287/2069.58/1531.725/1879.7264/2250.6285,158.4/855.3207/1503.6962/1375.0525/1725.6686/1797.4889,1422.11/1372.26,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-11-14 (Price: 1006.98)",No Exit Yet,"0.0%, 0 days","90.91%, Past 30 years, 11","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 578.51 prior to 2025-12-31,"2025-11-14 (Price: 1006.98), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 583.1637), 72.68% above, Upmove Bounce Back","2016-03-31 (Price: 77.17), 2021-09-30 (Price: 895.93)",No Information,3807.85%/71.67%/1322.31%,"6.66%, 52.63%",5089 days/1370 days/2869 days,2046-01-18/2031-04-21/2037-03-31,8.55%,20.11%,-11.56%,0.43,0.61,1277.9583/14322.3772/1498.24/No Horizontal Resistance/1081.4334/1218.8523,415.35/567.0933/998.2461/956.961/1235.8618/1313.1536,980.23/791.6,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BAC, Long, 2025-11-14 (Price: 52.61)",No Exit Yet,"0.0%, 0 days","100.0%, Past 39 years, 22","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.07 prior to 2025-12-31,"2025-11-14 (Price: 52.61), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 32.8474), 60.16% above, Upmove Bounce Back","2011-12-31 (Price: 4.92), 2022-03-31 (Price: 50.11)",No Information,361.65%/15.25%/133.27%,"-0.0%, 59.29%",4305 days/587 days/1663 days,2042-12-10/2028-03-13/2032-06-18,5.77%,4.61%,1.16%,0.41,0.21,54.8985/122.7233/79.72/No Horizontal Resistance/60.5768/64.246,27.38/29.49/50.5717/44.5293/51.6314/53.8138,51.64/46.19,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"INFY, Long, 2025-11-14 (Price: 16.65)",No Exit Yet,"0.0%, 0 days","100.0%, Past 26 years, 11","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 15.82 prior to 2025-12-31,"2025-11-14 (Price: 16.65), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 15.5656), 6.97% above, Upmove Bounce Back","2012-09-30 (Price: 4.7413), 2022-03-31 (Price: 26.39)",No Information,146.88%/22.51%/84.7%,"-0.0%, 40.77%",1369 days/783 days/1076 days,2031-04-19/2028-12-22/2030-02-19,12.46%,12.49%,-0.03%,0.37,0.38,16.8997/30.7525/29.64/23.796/25.6134/28.2828,16.27/16.074/16.4829/15.2985/16.6189/15.7269,16.78/17.93,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2025-11-14 (Price: 237.48)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 171.73 prior to 2025-12-31,"2025-11-14 (Price: 237.48), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 170.075), 39.63% above, Upmove Bounce Back","2020-03-31 (Price: 95.69), 2021-12-31 (Price: 244.46)",No Information,56.32%/25.19%/40.76%,"-0.0%, 20.56%",716 days/715 days/715 days,2028-09-16/2028-09-14/2028-09-14,11.21%,6.21%,5.0%,0.5,0.2,229.4057/334.2768/326.74/244.72/270.9222/282.5179,164.92/162.3167/196.8345/160.6663/233.5959/221.8127,243.28/219.93,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2025-11-14 (Price: 11.78)",No Exit Yet,"0.0%, 0 days","100.0%, Past 31 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 9.13 prior to 2025-12-31,"2025-11-14 (Price: 11.78), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 9.2141), 27.85% above, Upmove Bounce Back","2016-12-31 (Price: 2.5393), 2024-12-31 (Price: 13.34)",No Information,103.41%/23.86%/63.63%,"-0.0%, 22.42%",978 days/717 days/847 days,2029-09-30/2028-09-17/2029-03-24,13.15%,12.57%,0.58%,0.46,0.51,13.5552/19.2756/18.26/11.925/13.8771/15.9169,2.72/7.3167/11.3804/9.6206/14.3361/14.9482,12.34/11.3,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"SUM.NZ, Long, 2025-11-14 (Price: 12.25)",No Exit Yet,"0.0%, 0 days","100.0%, Past 14 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 10.5 prior to 2025-12-31,"2025-11-14 (Price: 12.25), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 10.74), 14.06% above, Upmove Bounce Back","2023-06-30 (Price: 8.04), 2024-12-31 (Price: 13.44)",No Information,21.12%/21.12%/21.12%,"-0.0%, 38.76%",718 days/718 days/718 days,2028-09-18/2028-09-18/2028-09-18,7.04%,16.47%,-9.43%,0.34,0.57,12.0993/14.8372/15.49/13.345/16.7981/18.5763,8.8/9.1367/11.1928/8.9354/12.1624/11.3772,11.34/11.45,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BDGI.TO, Long, 2025-11-14 (Price: 71.55)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.62 prior to 2025-12-31,"2025-11-14 (Price: 71.55), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 33.6027), 112.93% above, Upmove Bounce Back","2022-03-31 (Price: 22.54), 2024-03-31 (Price: 51.5)",No Information,35.15%/35.15%/35.15%,"-0.0%, 52.34%",1108 days/1108 days/1108 days,2030-04-06/2030-04-06/2030-04-06,7.18%,12.22%,-5.04%,0.42,0.42,75.0703/96.6998/88.93/No Horizontal Resistance/87.1484/97.3919,26.66/24.32/66.9303/63.4408/66.2172/60.0086,65.59/50.11,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"CNQ.TO, Long, 2025-11-14 (Price: 47.06)",No Exit Yet,"0.0%, 0 days","100.0%, Past 52 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 34.92 prior to 2025-12-31,"2025-11-14 (Price: 47.06), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 34.1015), 38.0% above, Upmove Bounce Back","2020-03-31 (Price: 4.7992), 2022-06-30 (Price: 43.1832)",No Information,880.76%/124.37%/387.49%,"-0.0%, 59.43%",2087 days/1631 days/1891 days,2034-02-22/2032-05-03/2033-05-14,12.07%,13.02%,-0.95%,0.46,0.46,49.4083/229.4128/70.09/51.51/57.5622/59.9244,42.8/34.9317/44.0597/41.1349/61.5996/64.7366,44.24/42.88,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-11-14 (Price: 51.6)",No Exit Yet,"0.0%, 0 days","85.71%, Past 33 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 36.1 prior to 2025-12-31,"2025-11-14 (Price: 51.6), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 36.7101), 40.56% above, Upmove Bounce Back","2020-03-31 (Price: 13.24), 2023-03-31 (Price: 74.68)",No Information,68.59%/44.74%/56.66%,"40.03%, 69.12%",1955 days/717 days/1336 days,2033-08-15/2028-09-17/2031-03-03,4.14%,4.51%,-0.37%,0.3,0.25,53.5608/80.8366/88.46/73.435/118.0011/153.5474,45.09/38.425/47.9234/44.2912/88.1361/94.2546,52.39/50.65,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"TFII.TO, Long, 2025-11-14 (Price: 120.28)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 102.57 prior to 2025-12-31,"2025-11-14 (Price: 120.28), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 100.7196), 19.42% above, Upmove Bounce Back","2020-03-31 (Price: 23.21), 2021-12-31 (Price: 148.63)",No Information,171.07%/171.07%/171.07%,"-0.0%, 27.17%",717 days/717 days/717 days,2028-09-17/2028-09-17/2028-09-17,42.57%,12.24%,30.33%,0.5,0.41,128.9161/326.043/195.53/219.9933/218.6478/242.6984,111.42/102.925/108.3725/94.3258/248.934/266.1435,126.71/126.87,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2025-11-14 (Price: 989.6)",No Exit Yet,"0.0%, 0 days","90.0%, Past 20 years, 20","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 985.0 prior to 2025-11-28,"2025-11-14 (Price: 989.6), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,54.15%/5.97%/24.32%,"11.13%, 17.76%",282 days/107 days/199 days,2026-12-27/2026-04-17/2026-08-29,15.97%,19.29%,-3.32%,0.9,0.75,1114.3886/1230.2707/1151.11/1004.15/1299.7536/1565.406,701.7/640.9/976.4995/762.8018/940.3577/891.107,978.16/948.97,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2025-11-14 (Price: 288.52)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 269.38 prior to 2025-12-31,"2025-11-14 (Price: 288.52), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,6.42% above/0.0% below/0.0% below,74.51%/31.99%/42.95%,"-0.0%, 41.23%",847 days/324 days/400 days,2029-03-24/2027-02-26/2027-06-16,17.9%,12.73%,5.17%,1.39,0.46,349.9171/412.4393/443.21/No Horizontal Resistance/320.8469/358.5021,106.24/110.475/267.2317/244.4067/273.874/249.9586,282.18/233.04,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-11-14 (Price: 371.15)",No Exit Yet,"0.0%, 0 days","80.0%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 361.95 prior to 2025-11-28,"2025-11-14 (Price: 371.15), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,4.02% above/0.0% below/0.0% below,68.45%/6.21%/39.66%,"24.6%, 57.26%",630 days/109 days/256 days,2028-05-14/2026-04-20/2026-11-19,11.71%,15.65%,-3.93%,0.73,0.53,424.8183/518.3481/371.87/No Horizontal Resistance/382.1589/420.2463,237.3/145.35/348.542/313.3339/345.4588/324.2318,340.26/310.9,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-11-14 (Price: 78.0)",No Exit Yet,"0.0%, 0 days","81.82%, Past 20 years, 11","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 74.61 prior to 2025-11-28,"2025-11-14 (Price: 78.0), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,6.69% above/0.0% below/0.0% below,25.25%/6.97%/16.78%,"26.7%, 42.44%",347 days/107 days/197 days,2027-03-31/2026-04-17/2026-08-26,6.7%,1.67%,5.03%,0.55,0.08,84.942/91.0884/98.99/No Horizontal Resistance/81.4336/89.7071,46.5/40.92/73.1467/64.9561/68.3561/61.5078,69.87/65.37,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-11-14 (Price: 471.8)",No Exit Yet,"0.0%, 0 days","100.0%, Past 27 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 462.57 prior to 2025-12-31,"2025-11-14 (Price: 471.8), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,1.74% above/0.0% below/0.0% below,39.44%/24.26%/29.32%,"-0.0%, 23.1%",912 days/325 days/520 days,2029-06-26/2027-02-27/2027-12-07,13.89%,6.15%,7.74%,1.37,0.2,501.1931/610.1318/685.5/No Horizontal Resistance/538.1343/826.9871,287.3/321.6725/359.6128/249.2814/456.4623/439.2934,466.3/438.73,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-11-14 (Price: 71.55)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 61.31 prior to 2025-12-31,"2025-11-14 (Price: 71.55), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,16.57% above/0.0% below/0.0% below,227.42%/21.67%/123.16%,"-0.0%, 36.34%",457 days/325 days/413 days,2027-09-06/2027-02-27/2027-07-05,41.42%,12.22%,29.2%,1.0,0.42,117.1703/159.671/95.48/No Horizontal Resistance/87.1484/97.3919,26.66/24.32/66.9303/63.4408/66.2172/60.0086,65.59/50.11,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-14 (Price: 161.8)",No Exit Yet,"0.0%, 0 days","93.33%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 157.19 prior to 2025-11-28,"2025-11-14 (Price: 161.8), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,3.25% above/0.0% below/0.0% below,28.7%/1.41%/17.14%,"5.23%, 30.62%",694 days/108 days/223 days,2028-08-15/2026-04-19/2026-10-02,11.63%,10.7%,0.94%,1.75,0.45,171.6374/189.5325/215.72/No Horizontal Resistance/162.0277/185.717,118.77/82.9367/152.3147/143.1328/150.0082/141.7539,152.79/136.16,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"EWJ, Long, 2025-11-14 (Price: 83.98)",No Exit Yet,"0.0%, 0 days","84.21%, Past 20 years, 19","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 83.58 prior to 2025-11-28,"2025-11-14 (Price: 83.98), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,27.1%/6.32%/14.34%,"17.76%, 22.9%",696 days/89 days/419 days,2028-08-18/2026-03-22/2027-07-13,4.36%,2.28%,2.08%,0.6,-0.06,84.6182/96.0227/98.76/No Horizontal Resistance/83.8122/88.5172,67.1/53.915/78.3516/70.285/75.8095/70.4442,81.85/74.65,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
