Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2024-09-30 (Price: 49.42)",2025-11-07 (Price: 45.5808) (Today),"-7.77%, 289 days","100.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-11-07 (Price: 45.5808), 7.77% below",289 days,No Information,No Information,No Information,No Information,No Information,7.45% below/8.27% below/7.77% below,18.88%/2.38%/9.32%,"-0.0%, 22.82%",393 days/130 days/233 days,2026-04-22/2025-04-06/2025-09-02,6.19%,3.43%,2.76%,0.93,0.04,50.4282/54.0259/51.05/65.1933/79.7363/84.688,41.64/43.9425/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,48.07/46.44,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"PG, Long, 2024-09-30 (Price: 173.2)",2025-11-07 (Price: 146.98) (Today),"-15.14%, 289 days","78.95%, Past 20 years, 19","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-11-07 (Price: 146.98), 15.14% below",289 days,No Information,No Information,No Information,No Information,No Information,14.32% below/15.14% below/15.14% below,16.93%/4.07%/9.42%,"3.8%, 22.42%",716 days/109 days/258 days,2027-08-03/2025-03-06/2025-10-08,5.06%,5.61%,-0.54%,0.78,0.16,179.8682/189.5154/193.77/No Horizontal Resistance/186.6499/209.3631,126.25/122.9033/161.0808/140.2317/No F-Track Level/No F-Track Level,170.81/162.39,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CNU.NZ, Long, 2024-09-30 (Price: 8.72)",2025-11-07 (Price: 9.5) (Today),"8.94%, 289 days","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-11-07 (Price: 9.5), 8.94% above",289 days,No Information,No Information,No Information,No Information,No Information,11.24% above/8.94% above/8.94% above,26.44%/7.23%/20.04%,"-0.0%, 15.86%",349 days/109 days/211 days,2026-02-17/2025-03-06/2025-08-01,20.51%,7.62%,12.9%,1.86,0.27,9.217/10.4675/8.91/8.822/No Next Fib Ext/No Next Fib Ext,7.18/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,8.38/7.84,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-09-30 (Price: 11.95)",2025-11-07 (Price: 11.86) (Today),"-0.75%, 289 days","93.75%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-11-07 (Price: 11.86), 0.75% below",289 days,No Information,No Information,No Information,No Information,No Information,0.75% below/0.75% below/0.75% below,39.09%/9.46%/23.38%,"38.71%, 46.41%",477 days/109 days/222 days,2026-08-21/2025-03-06/2025-08-17,14.87%,16.24%,-1.37%,0.81,0.61,12.6276/14.7439/15.15/12.63/19.8479/26.5969,8.14/9.246/11.0645/56.4607/No F-Track Level/No F-Track Level,11.46/10.75,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"JD, Long, 2024-09-29 (Price: 39.9)",2025-11-07 (Price: 31.79) (Today),"-20.33%, 289 days","80.0%, Past 10 years, 10","Weekly, is CONFIRMED on 2024-09-27",Already confirmed,"2025-11-07 (Price: 31.79), 20.33% below",289 days,No Information,No Information,No Information,No Information,No Information,11.35% above/20.33% below/20.33% below,21.39%/10.27%/15.47%,"63.97%, 76.21%",124 days/39 days/71 days,2025-03-27/2024-11-24/2025-01-09,-8.46%,4.34%,-12.8%,-0.14,0.25,41.7553/46.0725/51.38/92.73/103.1027/108.0778,25.16/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,27.38/27.07,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2024-09-29 (Price: 0.8531)",2025-11-07 (Price: 0.7901) (Today),"-7.38%, 289 days","72.73%, Past 10 years, 33","Weekly, is CONFIRMED on 2024-09-27",Already confirmed,"2025-11-07 (Price: 0.7901), 7.38% below",289 days,No Information,No Information,No Information,No Information,No Information,6.59% below/7.38% below/7.38% below,4.6%/1.11%/3.38%,"5.56%, 13.76%",209 days/19 days/96 days,2025-07-28/2024-10-26/2025-02-15,1.94%,0.18%,1.77%,0.3,-0.53,0.8569/0.8819/0.86/0.9157/1.0924/1.3117,0.81/0.7543/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,0.83/0.83,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2024-09-22 (Price: 0.8458)",2025-11-07 (Price: 0.7901) (Today),"-6.59%, 294 days","72.73%, Past 10 years, 33","Weekly, is CONFIRMED on 2024-09-20",Already confirmed,"2025-11-07 (Price: 0.7901), 6.59% below",294 days,No Information,No Information,No Information,No Information,No Information,6.59% below/6.13% below/6.59% below,4.6%/1.11%/3.38%,"5.56%, 13.76%",209 days/19 days/96 days,2025-07-21/2024-10-19/2025-02-08,1.94%,0.18%,1.77%,0.3,-0.53,0.8495/0.8744/0.86/0.9059/1.0924/1.3117,0.81/0.7543/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,0.83/0.83,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"IEI, Long, 2024-08-31 (Price: 118.72)",2025-11-07 (Price: 119.6) (Today),"0.74%, 309 days","91.67%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2025-11-07 (Price: 119.6), 0.74% above",309 days,No Information,No Information,No Information,No Information,No Information,1.64% above/0.74% above/0.74% above,2.72%/1.13%/1.87%,"15.13%, 15.6%",391 days/109 days/228 days,2026-03-20/2025-02-04/2025-07-27,0.4%,0.95%,-0.55%,0.05,-0.88,120.4177/120.9401/124.14/133.2183/No Next Fib Ext/No Next Fib Ext,112.29/112.768/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,117.24/115.83,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-08-31 (Price: 157.2)",2025-11-07 (Price: 146.14) (Today),"-7.04%, 309 days","86.21%, Past 20 years, 29","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2025-11-07 (Price: 146.14), 7.04% below",309 days,No Information,No Information,No Information,No Information,No Information,7.04% below/7.04% below/7.04% below,17.42%/2.58%/8.85%,"20.84%, 36.99%",695 days/86 days/233 days,2027-06-03/2025-01-02/2025-08-03,5.12%,6.82%,-1.7%,0.64,0.25,165.0286/171.1122/197.16/No Horizontal Resistance/153.114/174.1807,124.54/100.54/117.2225/81.225/No F-Track Level/No F-Track Level,149.57/143.1,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2024-08-25 (Price: 98.11)",2025-11-07 (Price: 93.89) (Today),"-4.3%, 314 days","92.86%, Past 10 years, 28","Weekly, is CONFIRMED on 2024-08-23",Already confirmed,"2025-11-07 (Price: 93.89), 4.3% below",314 days,No Information,No Information,No Information,No Information,No Information,2.43% below/4.3% below/4.3% below,8.34%/1.58%/4.35%,"20.68%, 31.01%",109 days/24 days/55 days,2025-01-29/2024-09-28/2024-11-12,8.98%,7.16%,1.82%,0.59,0.26,101.4752/102.3778/108.69/No Horizontal Resistance/96.0365/100.0174,85.14/65.948/87.7591/70.617/No F-Track Level/No F-Track Level,93.23/87.62,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2024-07-21 (Price: 145.18)",2025-11-07 (Price: 95.95) (Today),"-33.91%, 339 days","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2024-07-19",Already confirmed,"2025-11-07 (Price: 95.95), 33.91% below",339 days,No Information,No Information,No Information,No Information,No Information,32.6% below/33.91% below/33.91% below,31.22%/1.77%/7.51%,"13.76%, 27.26%",244 days/19 days/109 days,2025-07-09/2024-08-17/2024-12-25,13.13%,2.3%,10.84%,0.5,0.04,142.8716/156.083/169.48/221.2667/228.7501/262.6495,135.65/124.47/112.825/669.7485/No F-Track Level/No F-Track Level,140.09/148.1,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NIFTY_MIDCAP_100.NS, Long, 2024-06-30 (Price: 55736.8984)",2025-11-07 (Price: 59843.1484) (Today),"7.37%, 354 days","100.0%, Past 20 years, 11","Quarterly, is CONFIRMED on 2024-06-30",Already confirmed,"2025-11-07 (Price: 59843.1484), 7.37% above",354 days,No Information,No Information,No Information,No Information,No Information,29.58% above/22.35% above/7.37% above,71.71%/11.89%/36.95%,"-0.0%, 44.62%",1175 days/325 days/546 days,2029-02-25/2025-10-13/2026-08-29,14.77%,14.34%,0.43%,1.04,0.5,63060.7268/76331.6824/80568.17/No Horizontal Resistance/69983.5191/76335.2565,11703.75/24894.2998/51648.171/44465.2214/No F-Track Level/No F-Track Level,52023.11/46406.07,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2024-06-30 (Price: 202.26)",2025-11-07 (Price: 314.21) (Today),"55.35%, 354 days","87.5%, Past 44 years, 8","Quarterly, is CONFIRMED on 2024-06-30",Already confirmed,"2025-11-07 (Price: 314.21), 55.35% above",354 days,No Information,No Information,No Information,No Information,No Information,55.35% above/55.35% above/55.35% above,54.11%/10.04%/23.18%,"3.39%, 36.16%",914 days/390 days/521 days,2028-02-13/2026-01-15/2026-07-24,7.18%,9.18%,-2.01%,0.62,0.33,229.4235/249.1439/301.65/203.41/208.1524/275.691,104.5/91.08/186.1217/130.0388/No F-Track Level/No F-Track Level,196.29/173.92,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2024-06-30 (Price: 11.2)",2025-11-07 (Price: 12.34) (Today),"10.18%, 354 days","100.0%, Past 31 years, 10","Quarterly, is CONFIRMED on 2024-06-30",Already confirmed,"2025-11-07 (Price: 12.34), 10.18% above",354 days,No Information,No Information,No Information,No Information,No Information,10.18% above/12.18% above/10.18% above,86.89%/4.05%/34.96%,"-0.0%, 22.42%",717 days/325 days/536 days,2027-05-04/2025-10-13/2026-08-15,12.28%,12.57%,-0.29%,1.18,0.51,13.2933/15.1155/16.05/No Horizontal Resistance/12.2485/18.927,2.72/7.3167/8.121/5.57/No F-Track Level/No F-Track Level,10.87/10.44,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Long, 2024-06-30 (Price: 230.61)",2025-11-07 (Price: 192.99) (Today),"-16.31%, 354 days","100.0%, Past 23 years, 5","Quarterly, is CONFIRMED on 2024-06-30",Already confirmed,"2025-11-07 (Price: 192.99), 16.31% below",354 days,No Information,No Information,No Information,No Information,No Information,16.31% below/14.51% below/16.31% below,46.07%/16.92%/31.5%,"-0.0%, 7.38%",588 days/392 days/490 days,2026-10-29/2026-01-18/2026-06-09,13.56%,10.32%,3.24%,0.57,0.44,256.2077/303.2522/327.77/No Horizontal Resistance/293.2329/455.2123,56.95/100.2873/193.124/131.2534/No F-Track Level/No F-Track Level,227.45/201.86,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2024-06-30 (Price: 30.08)",2025-11-07 (Price: 38.5) (Today),"27.99%, 354 days","100.0%, Past 23 years, 6","Quarterly, was CONFIRMED on 2024-06-30",Already confirmed,"2025-11-07 (Price: 38.5), 27.99% above",354 days,No Information,No Information,No Information,"50% (Price: 19.875), 93.71% above, Upmove Bounce Back","2012-09-30 (Price: 1.86), 2020-09-30 (Price: 37.89)",No Information,589.02%/487.3%/538.16%,"-0.0%, 48.03%",3587 days/3327 days/3457 days,2038-09-20/2037-09-08/2038-03-16,9.52%,13.97%,-4.45%,0.67,0.5,36.7818/191.9585/51.7/37.034/38.8108/40.9296,18.5/22.675/28.7839/26.1935/No F-Track Level/No F-Track Level,37.02/36.01,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2024-06-16 (Price: 0.8466)",2025-11-07 (Price: 0.7901) (Today),"-6.67%, 364 days","72.73%, Past 10 years, 33","Weekly, is CONFIRMED on 2024-06-14",Already confirmed,"2025-11-07 (Price: 0.7901), 6.67% below",364 days,No Information,No Information,No Information,No Information,No Information,6.67% below/6.86% below/6.67% below,4.6%/1.11%/3.38%,"5.56%, 13.76%",209 days/19 days/96 days,2025-04-14/2024-07-13/2024-11-02,1.94%,0.18%,1.77%,0.3,-0.53,0.8503/0.8752/0.86/0.9059/1.0924/1.3117,0.81/0.7543/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,0.83/0.82,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NIO, Long, 2024-05-31 (Price: 5.39)",2025-11-07 (Price: 6.86) (Today),"27.27%, 375 days","100.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2024-05-31",Already confirmed,"2025-11-07 (Price: 6.86), 27.27% above",375 days,No Information,No Information,No Information,No Information,No Information,52.44% above/39.15% above/27.27% above,323.2%/323.2%/323.2%,"-0.0%, 0.0%",86 days/86 days/86 days,2024-10-02/2024-10-02/2024-10-02,38666.81%,0.52%,38666.29%,0.8,0.51,8.3852/22.8105/6.79/24.205/No Next Fib Ext/No Next Fib Ext,4.5/No Horizontal Support/4.746/23.69/No F-Track Level/No F-Track Level,4.79/7.01,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2024-05-31 (Price: 6.76)",2025-11-07 (Price: 5.82) (Today),"-13.91%, 375 days","90.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2024-05-31",Already confirmed,"2025-11-07 (Price: 5.82), 13.91% below",375 days,No Information,No Information,No Information,No Information,No Information,13.91% below/13.91% below/13.91% below,33.97%/9.81%/18.64%,"24.88%, 41.24%",304 days/109 days/216 days,2025-08-14/2024-11-04/2025-04-08,11.53%,11.3%,0.23%,0.81,0.47,7.8342/8.0201/7.83/No Horizontal Resistance/7.4565/8.4564,4.83/4.355/6.1182/4.8318/No F-Track Level/No F-Track Level,6.0/5.53,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"PG, Long, 2024-04-30 (Price: 163.2)",2025-11-07 (Price: 146.98) (Today),"-9.94%, 398 days","78.95%, Past 20 years, 19","Monthly, is CONFIRMED on 2024-04-30",Already confirmed,"2025-11-07 (Price: 146.98), 9.94% below",398 days,No Information,No Information,No Information,No Information,No Information,9.94% below/9.94% below/9.94% below,16.93%/4.07%/9.42%,"3.8%, 22.42%",716 days/109 days/258 days,2027-03-03/2024-10-04/2025-05-08,5.06%,5.61%,-0.54%,0.78,0.16,169.4832/178.5734/197.23/165.125/186.6499/209.3631,126.25/123.62/161.0808/140.2317/No F-Track Level/No F-Track Level,159.74/153.29,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2024-04-07 (Price: 55.16)",2025-11-07 (Price: 44.4) (Today),"-19.51%, 414 days","70.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2024-04-05",Already confirmed,"2025-11-07 (Price: 44.4), 19.51% below",414 days,No Information,No Information,No Information,No Information,No Information,11.9% below/19.51% below/19.51% below,19.11%/1.41%/7.62%,"22.31%, 71.02%",129 days/19 days/45 days,2024-10-10/2024-05-04/2024-06-11,1.12%,5.6%,-4.49%,0.03,0.24,55.855/59.3632/64.58/No Horizontal Resistance/65.8353/68.6522,40.81/13.9251/48.4386/46.0303/No F-Track Level/No F-Track Level,46.55/43.33,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"TSM, Long, 2024-03-31 (Price: 136.05)",2025-11-07 (Price: 286.5) (Today),"110.58%, 419 days","90.0%, Past 28 years, 10","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-07 (Price: 286.5), 110.58% above",419 days,No Information,No Information,No Information,No Information,No Information,110.58% above/110.58% above/110.58% above,48.89%/11.67%/30.08%,"14.69%, 43.01%",1761 days/325 days/847 days,2031-03-25/2025-07-14/2027-08-09,7.46%,16.51%,-9.06%,0.99,0.53,168.4979/176.9738/199.33/143.6/135.8936/169.1372,68.56/60.035/108.0515/85.2377/No F-Track Level/No F-Track Level,129.28/104.41,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"NIFTY_MIDCAP_100.NS, Long, 2024-03-31 (Price: 48075.75)",2025-11-07 (Price: 59843.1484) (Today),"24.48%, 419 days","100.0%, Past 20 years, 11","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-07 (Price: 59843.1484), 24.48% above",419 days,No Information,No Information,No Information,No Information,No Information,29.58% above/27.24% above/24.48% above,71.71%/11.89%/36.95%,"-0.0%, 44.62%",1175 days/325 days/546 days,2028-11-26/2025-07-14/2026-05-30,14.77%,14.34%,0.43%,1.04,0.5,54392.9035/65839.7396/67673.34/No Horizontal Resistance/51648.171/69983.5191,11703.75/24894.2998/44465.2214/36390.8355/No F-Track Level/No F-Track Level,48056.6/41870.31,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2024-03-31 (Price: 301.2)",2025-11-07 (Price: 367.15) (Today),"21.9%, 419 days","83.33%, Past 29 years, 6","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-07 (Price: 367.15), 21.9% above",419 days,No Information,No Information,No Information,No Information,No Information,62.94% above/59.65% above/21.9% above,116.35%/37.98%/77.17%,"11.18%, 36.26%",1173 days/392 days/782 days,2028-11-23/2025-10-19/2027-05-07,11.11%,11.88%,-0.77%,0.48,0.4,367.7351/533.636/340.89/No Horizontal Resistance/353.1485/372.4081,152.4/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level,290.2/216.58,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2024-03-31 (Price: 90.7)",2025-11-07 (Price: 93.89) (Today),"3.52%, 419 days","81.48%, Past 20 years, 27","Monthly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-07 (Price: 93.89), 3.52% above",419 days,No Information,No Information,No Information,No Information,No Information,10.07% above/3.52% above/3.52% above,15.31%/0.84%/7.86%,"30.19%, 39.01%",1129 days/106 days/305 days,2028-09-21/2024-08-31/2025-06-15,1.99%,2.01%,-0.01%,0.18,-0.1,96.3415/97.829/108.69/No Horizontal Resistance/96.895/110.4008,75.31/54.71/87.7591/80.4653/No F-Track Level/No F-Track Level,88.21/81.89,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"NOVA.F, Long, 2024-03-31 (Price: 118.5)",2025-11-07 (Price: 39.15) (Today),"-66.96%, 419 days","92.86%, Past 20 years, 14","Monthly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-07 (Price: 39.15), 66.96% below",419 days,No Information,No Information,No Information,No Information,No Information,64.57% below/67.1% below/66.96% below,29.09%/4.76%/18.3%,"19.09%, 40.83%",218 days/108 days/152 days,2025-02-09/2024-09-03/2024-11-06,14.82%,15.63%,-0.81%,1.02,0.62,135.5403/140.1855/159.6/No Horizontal Resistance/138.0871/213.5668,27.0/23.0/91.4382/62.6074/No F-Track Level/No F-Track Level,112.59/92.88,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2024-02-18 (Price: 82.0)",2025-11-07 (Price: 68.51) (Today),"-16.45%, 449 days","92.86%, Past 10 years, 28","Weekly, is CONFIRMED on 2024-02-16",Already confirmed,"2025-11-07 (Price: 68.51), 16.45% below",449 days,No Information,No Information,No Information,No Information,No Information,16.45% below/18.72% below/16.45% below,15.58%/3.82%/8.33%,"7.58%, 28.5%",184 days/19 days/70 days,2024-11-10/2024-03-16/2024-05-29,16.83%,20.73%,-3.9%,1.24,0.84,85.526/88.8306/97.83/No Horizontal Resistance/85.3936/96.14,68.98/39.8362/59.8475/53.4732/No F-Track Level/No F-Track Level,78.88/72.47,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2024-02-11 (Price: 173.01)",2025-11-07 (Price: 133.31) (Today),"-22.95%, 454 days","90.91%, Past 10 years, 33","Weekly, is CONFIRMED on 2024-02-09",Already confirmed,"2025-11-07 (Price: 133.31), 22.95% below",454 days,No Information,No Information,No Information,No Information,No Information,21.84% below/22.95% below/22.95% below,10.37%/1.53%/6.94%,"6.29%, 17.25%",329 days/19 days/105 days,2025-06-01/2024-03-09/2024-07-12,10.4%,9.82%,0.58%,1.31,0.4,179.5844/185.0169/207.91/No Horizontal Resistance/218.156/349.4971,145.05/125.9933/136.9828/86.815/No F-Track Level/No F-Track Level,165.77/157.05,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2024-01-31 (Price: 167.69)",2025-11-07 (Price: 233.54) (Today),"39.27%, 462 days","100.0%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-01-31",Already confirmed,"2025-11-07 (Price: 233.54), 39.27% above",462 days,No Information,No Information,No Information,No Information,No Information,58.43% above/59.76% above/39.27% above,190.68%/42.09%/96.91%,"-0.0%, 58.95%",653 days/109 days/254 days,2026-09-02/2024-07-06/2025-02-01,29.08%,11.7%,17.38%,1.47,0.49,266.2414/330.1984/173.28/No Horizontal Resistance/170.075/187.3421,60.06/27.54/140.6278/116.4823/No F-Track Level/No F-Track Level,142.56/116.01,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2024-01-31 (Price: 869.82)",2025-11-07 (Price: 1016.96) (Today),"16.92%, 462 days","80.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-01-31",Already confirmed,"2025-11-07 (Price: 1016.96), 16.92% above",462 days,No Information,No Information,No Information,No Information,No Information,16.92% above/16.92% above/16.92% above,87.33%/5.07%/28.19%,"28.83%, 59.07%",349 days/86 days/221 days,2025-06-19/2024-06-03/2024-12-16,8.26%,15.03%,-6.77%,0.45,0.51,969.1534/1115.0223/1286.69/888.525/1034.6774/1091.1724,588.66/188.78/832.8601/749.8177/No F-Track Level/No F-Track Level,737.22/678.52,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2023-12-31 (Price: 78.03)",2025-11-07 (Price: 68.51) (Today),"-12.2%, 484 days","100.0%, Past 20 years, 19","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2025-11-07 (Price: 68.51), 12.2% below",484 days,No Information,No Information,No Information,No Information,No Information,12.2% below/11.49% below/12.2% below,54.68%/9.09%/30.25%,"-0.0%, 18.24%",369 days/85 days/165 days,2025-06-17/2024-05-02/2024-08-25,22.04%,21.28%,0.76%,1.78,0.74,92.1924/101.6341/94.0/No Horizontal Resistance/85.3936/96.14,38.63/39.8362/59.8475/53.4732/No F-Track Level/No F-Track Level,76.7/70.09,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2023-12-31 (Price: 166.55)",2025-11-07 (Price: 133.31) (Today),"-19.96%, 484 days","78.95%, Past 20 years, 19","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2025-11-07 (Price: 133.31), 19.96% below",484 days,No Information,No Information,No Information,No Information,No Information,15.34% below/19.96% below/19.96% below,30.67%/4.59%/18.46%,"26.31%, 26.3%",327 days/108 days/165 days,2025-04-17/2024-06-04/2024-08-25,9.24%,11.69%,-2.45%,0.6,0.5,184.1543/197.2951/169.98/168.648/218.156/349.4971,146.73/127.3443/136.9828/86.815/No F-Track Level/No F-Track Level,155.88/155.85,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"NKE, Long, 2023-12-17 (Price: 121.55)",2025-11-07 (Price: 61.09) (Today),"-49.74%, 494 days","90.62%, Past 10 years, 32","Weekly, is CONFIRMED on 2023-12-15",Already confirmed,"2025-11-07 (Price: 61.09), 49.74% below",494 days,No Information,No Information,No Information,No Information,No Information,46.17% below/49.74% below/49.74% below,13.46%/2.65%/7.59%,"20.56%, 25.62%",144 days/19 days/44 days,2024-07-12/2024-01-13/2024-02-18,15.14%,7.73%,7.41%,0.47,0.27,121.4771/130.7756/146.22/176.74/206.9588/222.5876,90.85/77.63/98.3246/84.8341/No F-Track Level/No F-Track Level,107.2/109.95,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NIO, Long, 2023-07-31 (Price: 15.3)",2025-11-07 (Price: 6.86) (Today),"-55.16%, 594 days","100.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2023-07-31",Already confirmed,"2025-11-07 (Price: 6.86), 55.16% below",594 days,No Information,No Information,No Information,No Information,No Information,29.21% below/36.36% below/55.16% below,323.2%/323.2%/323.2%,"-0.0%, 0.0%",86 days/86 days/86 days,2023-12-02/2023-12-02/2023-12-02,38666.81%,0.52%,38666.29%,0.8,0.51,23.8022/64.7496/36.44/24.205/69.9615/No Next Fib Ext,7.53/5.635/14.9997/12.0157/No F-Track Level/No F-Track Level,9.59/10.04,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
