Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"^BVSP, Long, 2025-03-31 (Price: 130260.0)",2025-11-30 (Price: 159072.0),"22.12%, 8.1 months","93.33%, Past 57 years, 30","Monthly, was CONFIRMED on 2025-03-31",Already confirmed,"2025-12-02 (Price: 161092.25), 23.67% above",8.2 months,No Information,No Information,No Information,"50% (Price: 116368.0), 38.43% above, Upmove Bounce Back","2022-07-31 (Price: 95267.0), 2024-08-31 (Price: 137469.0)",No Information,195.55%/4.94%/55.92%,"17.81%, 51.61%",9.2 years/3.6 months/3.0 years,2038-06-08/2025-09-04/2029-07-26,3.98%,30.03%,-26.05%,0.44,0.88,141319.074/203101.392/155581.2/134350.3333/173653.968/192289.6/138507.6,120283.0/95217.0/121313.6/110617.73/No F-Track Level/No F-Track Level/No Moving Avg Support,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-02-28 (Price: 46.1)",2025-12-02 (Price: 53.19) (Today),"15.38%, 9.2 months","75.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-02 (Price: 53.19), 15.38% above",9.2 months,No Information,No Information,No Information,No Information,No Information,21.02% above/15.38% above/15.38% above,30.69%/9.64%/20.1%,"25.08%, 44.87%",1.1 year/2.9 months/6.9 months,2026-10-17/2025-07-05/2025-12-23,4.84%,3.94%,0.9%,0.33,0.19,51.3692/55.3661/56.66/48.96/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,26.34/22.67/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/42.38,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"ATM.NZ, Long, 2025-02-28 (Price: 8.84)",2025-12-02 (Price: 10.65) (Today),"20.48%, 9.2 months","100.0%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-02 (Price: 10.65), 20.48% above",9.2 months,No Information,No Information,No Information,No Information,No Information,65.37% above/20.48% above/20.48% above,131.71%/45.45%/77.13%,"-0.0%, 48.4%",1.6 year/5.8 months/1.1 year,2027-06-26/2025-11-07/2026-09-20,27.09%,19.2%,7.89%,1.97,0.6,10.5055/15.6583/13.32/No Horizontal Resistance/21.86/25.8879/No Moving Avg Target,4.15/5.185/8.6495/8.0201/No F-Track Level/No F-Track Level/6.78,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
FRACTAL TRACK,"^DJI, Long, 2025-02-02 (Price: 44544.6602)",2025-12-02 (Price: 47474.4609) (Today),"6.58%, 10.1 months","100.0%, Past 20 years, 33","Weekly, was CONFIRMED on 2025-02-02",Already confirmed,"2025-12-02 (Price: 47474.4609), 6.58% above",10.1 months,No Information,No Information,No Information,"23.66% (Price: 42057.8236), 12.88% above, Upmove Bounce Back","2023-10-29 (Price: 32327.1992), 2024-12-08 (Price: 45073.6289)",No Information,47.66%/0.85%/23.42%,"-0.0%, 50.73%",4.5 years/6.6 months/1.9 year,2031-06-21/2025-11-17/2027-10-10,4.85%,7.58%,-2.73%,0.53,0.28,45310.8284/54977.0196/52192.52/No Horizontal Resistance/54129.8938/83218.843/No Moving Avg Target,41938.45/29171.1927/36151.8794/25040.9446/No F-Track Level/No F-Track Level/43977.27,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-01-31 (Price: 57.37)",2025-12-02 (Price: 63.39) (Today),"10.49%, 10.2 months","100.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-12-02 (Price: 63.39), 10.49% above",10.2 months,No Information,No Information,No Information,No Information,No Information,18.86% above/17.24% above/10.49% above,14.35%/2.24%/8.34%,"-0.0%, 28.4%",2.5 years/3.6 months/1.3 year,2028-08-16/2025-07-04/2026-12-24,5.98%,2.81%,3.17%,0.92,-0.0,58.2764/62.1547/73.34/No Horizontal Resistance/58.4776/81.1364/No Moving Avg Target,52.08/33.57/44.4738/35.8188/No F-Track Level/No F-Track Level/53.19,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Long, 2024-12-31 (Price: 34.88)",2025-12-02 (Price: 48.7) (Today),"39.62%, 11.2 months","100.0%, Past 24 years, 9","Quarterly, was CONFIRMED on 2024-12-31",Already confirmed,"2025-12-02 (Price: 48.7), 39.62% above",11.2 months,No Information,No Information,No Information,"88.6% (Price: 29.4418), 65.41% above, Upmove Bounce Back","2018-06-30 (Price: 26.3), 2022-06-30 (Price: 53.86)",No Information,15.79%/12.77%/14.28%,"-0.0%, 30.62%",4.7 years/4.2 years/4.4 years,2031-09-21/2030-12-12/2031-05-02,2.03%,6.19%,-4.16%,0.46,0.19,34.1824/39.8609/51.42/52.46/58.6089/65.2057/41.43,31.92/34.87/31.0544/130.7472/No F-Track Level/No F-Track Level/No Moving Avg Support,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
TRENDPULSE,"ASHR, Long, 2024-10-06 (Price: 32.82)",2025-11-30 (Price: 32.58),"-0.73%, 1.2 year","75.76%, Past 10 years, 33","Weekly, is CONFIRMED on 2024-10-04",Already confirmed,"2025-12-02 (Price: 32.59), 0.7% below",1.2 year,No Information,No Information,No Information,No Information,No Information,19.25% above/10.93% above/0.7% below,24.71%/0.16%/10.96%,"38.84%, 52.68%",7.3 months/19 days/3.2 months,2025-08-19/2024-11-02/2025-02-20,2.29%,2.49%,-0.19%,0.16,0.06,34.0475/36.4171/35.5/39.9467/60.2967/80.3432/No Moving Avg Target,22.46/23.852/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/23.97,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"CNU.NZ, Long, 2024-09-30 (Price: 8.72)",2025-12-02 (Price: 9.11) (Today),"4.47%, 1.2 year","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-12-02 (Price: 9.11), 4.47% above",1.2 year,No Information,No Information,No Information,No Information,No Information,6.67% above/4.47% above/4.47% above,26.44%/7.23%/20.04%,"-0.0%, 15.86%",11.6 months/3.6 months/7.0 months,2026-02-17/2025-03-06/2025-08-01,20.51%,7.62%,12.9%,1.86,0.27,9.217/10.4675/8.91/8.822/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,7.18/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/7.84,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"IEI, Long, 2024-08-31 (Price: 118.72)",2025-12-02 (Price: 119.66) (Today),"0.79%, 1.3 year","91.67%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2025-12-02 (Price: 119.66), 0.79% above",1.3 year,No Information,No Information,No Information,No Information,No Information,1.69% above/0.79% above/0.79% above,2.72%/1.13%/1.87%,"15.13%, 15.6%",1.1 year/3.6 months/7.6 months,2026-03-20/2025-02-04/2025-07-27,0.4%,0.95%,-0.55%,0.05,-0.88,120.4177/120.9401/124.14/133.2183/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,112.29/112.768/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/115.83,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2024-07-31 (Price: 222.08)",2025-12-02 (Price: 286.19) (Today),"28.87%, 1.4 year","100.0%, Past 20 years, 28","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2025-12-02 (Price: 286.19), 28.87% above",1.4 year,No Information,No Information,No Information,No Information,No Information,35.88% above/28.87% above/28.87% above,98.28%/8.74%/39.88%,"-0.0%, 40.56%",1.8 year/2.9 months/5.7 months,2027-02-28/2024-12-04/2025-04-03,19.97%,30.68%,-10.71%,1.22,1.01,278.1774/310.6455/323.37/No Horizontal Resistance/294.7231/309.0801/No Moving Avg Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/189.12,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2023-12-31 (Price: 134185.0)",2025-12-02 (Price: 161092.25) (Today),"20.05%, 1.9 year","92.31%, Past 20 years, 13","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2025-12-02 (Price: 161092.25), 20.05% above",1.9 year,No Information,No Information,No Information,No Information,No Information,26.51% above/20.05% above/20.05% above,65.67%/2.63%/24.36%,"18.7%, 34.07%",2.4 years/5.1 months/1.0 year,2027-05-09/2024-08-07/2025-06-20,8.58%,9.96%,-1.38%,0.5,0.37,142759.4215/166872.466/161963.8/No Horizontal Resistance/173653.968/192289.6/No Moving Avg Target,101882.0/90496.5/121313.6/110617.73/No F-Track Level/No F-Track Level/115493.12,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2023-06-30 (Price: 187.27)",2025-12-02 (Price: 245.17) (Today),"30.92%, 2.5 years","100.0%, Past 25 years, 8","Quarterly, was CONFIRMED on 2023-06-30",Already confirmed,"2025-12-02 (Price: 245.17), 30.92% above",2.5 years,No Information,No Information,No Information,"38.2% (Price: 164.1636), 49.34% above, Upmove Bounce Back","2009-03-31 (Price: 34.26), 2021-12-31 (Price: 244.46)",No Information,56.32%/25.19%/40.76%,"-0.0%, 20.56%",2.0 year/2.0 year/2.0 year,2026-05-02/2026-04-30/2026-04-30,11.21%,6.21%,5.0%,0.5,0.2,180.9028/263.6013/313.39/232.67/348.4025/539.5308/220.66,164.92/144.954/157.2742/112.1542/No F-Track Level/No F-Track Level/No Moving Avg Support,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-12-02 (Price: 123.91) (Today),"44.33%, 3.0 years","100.0%, Past 33 years, 10","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-12-02 (Price: 123.91), 44.33% above",3.0 years,No Information,No Information,No Information,No Information,No Information,100.86% above/45.33% above/44.33% above,74.14%/5.29%/44.68%,"-0.0%, 24.28%",2.5 years/10.9 months/1.4 year,2026-08-14/2024-04-17/2025-01-06,12.82%,17.18%,-4.36%,1.5,0.52,96.8989/124.2078/90.9/No Horizontal Resistance/123.4541/140.4376/No Moving Avg Target,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level/67.59,86.67%/15/1.7 year (Across ALL Assets),100.0%/1/5.2 months (Across ALL Assets)
FRACTAL TRACK,"UBER, Long, 2025-12-02 (Price: 87.57)",No Exit Yet,"0.0%, 0 days","87.5%, Past 6 years, 8","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 81.51 prior to 2025-12-05,"2025-12-02 (Price: 87.57), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 82.5663), 6.06% above, Upmove Bounce Back","2022-07-03 (Price: 19.895), 2025-09-28 (Price: 101.99)",No Information,110.4%/15.19%/62.8%,"3.04%, 55.87%",2.7 years/2.5 months/1.5 year,2029-10-19/2026-03-19/2028-01-02,20.24%,13.56%,6.68%,0.39,0.48,88.3669/142.564/136.83/No Horizontal Resistance/103.1697/130.9341/No Moving Avg Target,83.87/34.6025/87.2921/71.0872/82.5663/70.6297/87.1,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"HDB, Long, 2025-12-02 (Price: 35.84)",No Exit Yet,"0.0%, 0 days","90.91%, Past 25 years, 22","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 33.78 prior to 2025-12-31,"2025-12-02 (Price: 35.84), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 34.562), 3.7% above, Upmove Bounce Back","2024-02-29 (Price: 26.08), 2025-07-31 (Price: 39.805)",No Information,165.72%/8.35%/65.32%,"32.26%, 39.31%",3.0 years/7.3 months/1.4 year,2030-02-23/2026-10-13/2027-12-20,12.66%,17.02%,-4.36%,0.26,0.59,37.4456/59.2507/44.08/39.3812/45.6752/50.9526/No Moving Avg Target,26.75/25.6925/29.7659/26.539/36.3743/34.266/35.59,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"IHI, Long, 2025-12-02 (Price: 63.17)",No Exit Yet,"0.0%, 0 days","100.0%, Past 19 years, 5","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 58.18 prior to 2025-12-31,"2025-12-02 (Price: 63.17), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 57.074), 10.68% above, Upmove Bounce Back","2023-10-31 (Price: 43.96), 2025-02-28 (Price: 65.18)",No Information,5.78%/5.78%/5.78%,"-0.0%, 6.3%",6.5 months/6.5 months/6.5 months,2026-09-10/2026-09-10/2026-09-10,7.62%,10.75%,-3.13%,0.39,0.47,62.7594/66.8212/75.9/66.34/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,45.26/46.725/No F-Stack Support/No F-Stack Support/68.0854/69.871/60.95,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"JNK, Long, 2025-12-02 (Price: 97.11)",No Exit Yet,"0.0%, 0 days","100.0%, Past 18 years, 17","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 96.32 prior to 2025-12-05,"2025-12-02 (Price: 97.11), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 96.3874), 0.75% above, Upmove Bounce Back","2025-04-13 (Price: 90.41), 2025-09-28 (Price: 98.24)",No Information,6.29%/6.29%/6.29%,"-0.0%, 7.07%",1.3 year/1.3 year/1.3 year,2027-10-05/2027-10-05/2027-10-05,3.41%,-2.09%,5.5%,0.2,-0.45,97.1586/103.2182/101.81/108.635/169.7114/218.5371/No Moving Avg Target,96.34/88.8814/No F-Stack Support/No F-Stack Support/99.6721/100.7612/96.3,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2025-12-02 (Price: 87.88)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 39","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 87.52 prior to 2025-12-05,"2025-12-02 (Price: 87.88), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 88.3874), 0.57% below, Upmove Bounce Back","2025-04-13 (Price: 71.02), 2025-10-19 (Price: 93.77)",No Information,54.11%/0.44%/14.69%,"-0.0%, 42.71%",4.8 years/3.0 months/1.2 year,2032-10-10/2026-04-09/2027-08-15,5.0%,5.36%,-0.36%,0.49,0.15,88.3018/100.7896/101.53/No Horizontal Resistance/121.7688/179.2513/No Moving Avg Target,83.47/59.2533/86.2425/64.2863/84.5426/78.872/83.3,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"XLV, Long, 2025-12-02 (Price: 154.36)",No Exit Yet,"0.0%, 0 days","80.0%, Past 26 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 127.35 prior to 2025-12-31,"2025-12-02 (Price: 154.36), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 126.9868), 21.56% above, Upmove Bounce Back","2009-03-31 (Price: 21.63), 2024-09-30 (Price: 159.64)",No Information,307.1%/307.1%/307.1%,"1.45%, 14.04%",10.3 years/10.3 years/10.3 years,2040-08-28/2040-08-28/2040-08-28,8.26%,6.44%,1.82%,0.48,0.22,150.8097/628.3996/237.17/No Horizontal Resistance/174.1807/202.706/No Moving Avg Target,24.21/120.178/153.114/117.2225/167.2798/171.9748/139.69,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
FRACTAL TRACK,"XLY, Long, 2025-12-02 (Price: 236.44)",No Exit Yet,"0.0%, 0 days","96.43%, Past 20 years, 28","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 220.93 prior to 2025-12-05,"2025-12-02 (Price: 236.44), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 216.5454), 9.19% above, Upmove Bounce Back","2025-04-13 (Price: 173.1), 2025-09-21 (Price: 243.4)",No Information,115.02%/7.32%/52.87%,"16.26%, 57.22%",3.8 years/4.0 months/1.8 year,2031-04-16/2026-05-23/2028-06-01,7.9%,10.2%,-2.3%,0.5,0.39,247.1507/361.4458/278.62/241.84/250.963/299.0113/No Moving Avg Target,225.5/133.55/194.0389/129.1624/215.6232/198.5532/219.35,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"TCS.NS, Long, 2025-12-02 (Price: 3135.7)",No Exit Yet,"0.0%, 0 days","90.91%, Past 21 years, 11","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 2866.6001 prior to 2025-12-31,"2025-12-02 (Price: 3135.7), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 2809.1), 11.63% above, Upmove Bounce Back","2016-11-30 (Price: 1025.95), 2024-08-31 (Price: 4592.25)",No Information,375.83%/7.31%/87.63%,"10.18%, 12.85%",1.9 year/7.9 months/1.1 year,2028-08-01/2026-11-11/2027-06-19,21.36%,19.52%,1.84%,0.36,0.61,3055.4261/5883.5139/5275.48/4543.575/No Next Fib Ext/No Next Fib Ext/3290.84,2888.4/2923.4601/No F-Stack Support/No F-Stack Support/3116.0412/3282.6562/No Moving Avg Support,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2025-12-02 (Price: 245.17)",No Exit Yet,"0.0%, 0 days","97.56%, Past 20 years, 41","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 228.9 prior to 2025-12-05,"2025-12-02 (Price: 245.17), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 233.5959), 4.95% above, Upmove Bounce Back","2025-04-13 (Price: 171.73), 2025-10-19 (Price: 252.77)",No Information,108.09%/0.02%/40.47%,"1.56%, 58.54%",5.2 years/1.8 month/2.2 years,2033-05-01/2026-02-18/2029-01-10,5.07%,6.62%,-1.55%,0.38,0.22,247.5481/344.3903/293.79/No Horizontal Resistance/270.9222/282.5179/No Moving Avg Target,235.6/162.3167/196.8345/160.6663/233.5959/221.8127/220.66,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"MA, Long, 2025-12-02 (Price: 545.91)",No Exit Yet,"0.0%, 0 days","93.33%, Past 19 years, 30","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 524.7 prior to 2025-12-05,"2025-12-02 (Price: 545.91), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 535.7184), 1.9% above, Upmove Bounce Back","2024-07-28 (Price: 428.86), 2025-08-24 (Price: 601.77)",No Information,183.03%/7.86%/74.84%,"10.74%, 37.99%",3.8 years/1.6 month/1.7 year,2031-05-07/2026-02-10/2028-05-06,8.62%,27.38%,-18.77%,0.51,0.97,569.9846/954.469/649.66/592.9033/716.5814/751.3605/560.03,540.4/306.91/515.4888/442.8637/524.8987/477.6582/No Moving Avg Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2025-12-02 (Price: 38.0)",No Exit Yet,"0.0%, 0 days","92.86%, Past 24 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 34.75 prior to 2025-12-31,"2025-12-02 (Price: 38.0), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 34.9549), 8.71% above, Upmove Bounce Back","2023-10-31 (Price: 20.29), 2025-01-31 (Price: 39.5)",No Information,338.94%/27.3%/113.16%,"1.22%, 45.89%",7.8 years/7.9 months/2.6 years,2037-02-15/2026-11-11/2029-08-15,11.44%,13.21%,-1.77%,0.39,0.49,38.8702/81.0008/49.53/39.1438/40.9296/48.5677/No Moving Avg Target,33.54/22.5167/30.9793/26.1935/35.1507/31.8879/36.09,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2025-12-02 (Price: 11.75)",No Exit Yet,"0.0%, 0 days","100.0%, Past 31 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 9.13 prior to 2025-12-31,"2025-12-02 (Price: 11.75), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 9.2141), 27.52% above, Upmove Bounce Back","2016-12-31 (Price: 2.5393), 2024-12-31 (Price: 13.34)",No Information,103.41%/23.86%/63.63%,"-0.0%, 22.42%",2.7 years/2.0 year/2.4 years,2029-10-18/2028-10-05/2029-04-11,13.15%,12.57%,0.58%,0.46,0.51,13.5207/19.2265/18.23/11.925/13.8771/15.9169/No Moving Avg Target,2.72/7.3167/11.3804/9.6206/14.3361/14.9482/11.33,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
FRACTAL TRACK,"SUM.NZ, Long, 2025-12-02 (Price: 12.48)",No Exit Yet,"0.0%, 0 days","100.0%, Past 14 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 10.5 prior to 2025-12-31,"2025-12-02 (Price: 12.48), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 10.74), 16.2% above, Upmove Bounce Back","2023-06-30 (Price: 8.04), 2024-12-31 (Price: 13.44)",No Information,21.12%/21.12%/21.12%,"-0.0%, 38.76%",2.0 year/2.0 year/2.0 year,2028-10-06/2028-10-06/2028-10-06,7.04%,16.47%,-9.43%,0.34,0.57,12.3265/15.1158/15.72/13.345/16.7981/18.5763/No Moving Avg Target,8.8/9.1367/11.1928/8.9354/12.1624/11.3772/11.43,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
FRACTAL TRACK,"BDGI.TO, Long, 2025-12-02 (Price: 72.26)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.62 prior to 2025-12-31,"2025-12-02 (Price: 72.26), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 33.6027), 115.04% above, Upmove Bounce Back","2022-03-31 (Price: 22.54), 2024-03-31 (Price: 51.5)",No Information,35.15%/35.15%/35.15%,"-0.0%, 52.34%",3.1 years/3.1 years/3.1 years,2030-04-24/2030-04-24/2030-04-24,7.18%,12.22%,-5.04%,0.42,0.42,75.8152/97.6594/89.64/No Horizontal Resistance/87.1484/97.3919/No Moving Avg Target,26.66/24.32/66.9303/63.4408/66.2172/60.0086/52.03,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
FRACTAL TRACK,"BN.TO, Long, 2025-12-02 (Price: 64.77)",No Exit Yet,"0.0%, 0 days","96.3%, Past 1 years, 27","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 58.75 prior to 2025-12-05,"2025-12-02 (Price: 64.77), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 58.0258), 11.62% above, Upmove Bounce Back","2025-04-13 (Price: 41.2533), 2025-09-28 (Price: 68.3933)",No Information,150.14%/4.17%/65.27%,"0.94%, 36.57%",3.8 years/3.6 months/1.8 year,2031-04-23/2026-05-08/2028-06-29,6.26%,12.66%,-6.4%,0.77,0.46,66.2597/107.0454/81.05/No Horizontal Resistance/69.5978/79.2394/No Moving Avg Target,43.89/26.2374/63.3841/59.2857/No F-Track Level/No F-Track Level/57.22,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"CNQ.TO, Long, 2025-12-02 (Price: 46.94)",No Exit Yet,"0.0%, 0 days","100.0%, Past 52 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 34.92 prior to 2025-12-31,"2025-12-02 (Price: 46.94), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 35.7534), 31.29% above, Upmove Bounce Back","2001-12-31 (Price: 2.1976), 2024-06-30 (Price: 56.495)",No Information,880.76%/124.37%/387.49%,"-0.0%, 59.43%",5.8 years/4.5 years/5.3 years,2034-03-12/2032-05-21/2033-06-01,12.07%,13.02%,-0.95%,0.46,0.46,49.2823/228.8278/79.52/51.51/57.5622/59.9244/No Moving Avg Target,42.8/34.9317/44.0597/41.1349/61.5996/64.7366/43.08,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-12-02 (Price: 52.06)",No Exit Yet,"0.0%, 0 days","85.71%, Past 33 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 36.1 prior to 2025-12-31,"2025-12-02 (Price: 52.06), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 36.7101), 41.81% above, Upmove Bounce Back","2020-03-31 (Price: 13.24), 2023-03-31 (Price: 74.68)",No Information,68.59%/44.74%/56.66%,"40.03%, 69.12%",5.4 years/2.0 year/3.7 years,2033-09-02/2028-10-05/2031-03-21,4.14%,4.51%,-0.37%,0.3,0.25,54.0383/81.5572/88.92/73.435/118.0011/153.5474/No Moving Avg Target,45.09/38.425/47.9234/44.2912/88.1361/94.2546/49.32,92.31%/13/4.7 years (Across ALL Assets),69.23%/13/9.3 months (Across ALL Assets)
