Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2024-10-31 (Price: 275.9)",2025-11-11 (Price: 241.69) (Today),"-12.4%, 268 days","94.12%, Past 20 years, 17","Monthly, is CONFIRMED on 2024-10-31",Already confirmed,"2025-11-11 (Price: 241.69), 12.4% below",268 days,No Information,No Information,No Information,No Information,No Information,10.22% below/12.4% below/12.4% below,53.38%/8.01%/29.81%,"4.58%, 19.65%",390 days/109 days/183 days,2026-05-18/2025-04-06/2025-07-23,20.32%,6.5%,13.82%,1.19,0.25,318.6093/358.1458/363.65/366.6625/412.2037/473.5829,182.62/188.255/268.1339/216.7036/No F-Track Level/No F-Track Level,268.13/251.49,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"JD, Long, 2024-10-31 (Price: 40.62)",2025-11-11 (Price: 31.61) (Today),"-22.18%, 268 days","100.0%, Past 20 years, 7","Monthly, is CONFIRMED on 2024-10-31",Already confirmed,"2025-11-11 (Price: 31.61), 22.18% below",268 days,No Information,No Information,No Information,No Information,No Information,20.98% below/24.09% below/22.18% below,81.07%/32.01%/48.55%,"-0.0%, 14.65%",198 days/108 days/153 days,2025-08-13/2025-04-05/2025-06-09,73.85%,2.42%,71.43%,1.2,0.17,62.0795/60.341/46.3/92.73/97.2627/102.2552,22.55/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,34.81/28.93,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-10-31 (Price: 12.39)",2025-11-11 (Price: 11.94) (Today),"-3.63%, 268 days","93.75%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-10-31",Already confirmed,"2025-11-11 (Price: 11.94), 3.63% below",268 days,No Information,No Information,No Information,No Information,No Information,0.08% below/3.63% below/3.63% below,39.09%/9.46%/23.38%,"38.71%, 46.41%",477 days/109 days/222 days,2026-09-21/2025-04-06/2025-09-17,14.87%,16.24%,-1.37%,0.81,0.61,13.0925/15.2868/15.88/12.63/19.8479/26.5969,8.14/9.246/11.0645/56.4607/No F-Track Level/No F-Track Level,11.87/10.96,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2024-10-13 (Price: 51.71)",2025-11-11 (Price: 45.38) (Today),"-12.24%, 281 days","70.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2024-10-11",Already confirmed,"2025-11-11 (Price: 45.38), 12.24% below",281 days,No Information,No Information,No Information,No Information,No Information,5.89% below/12.24% below/12.24% below,19.11%/1.41%/7.62%,"22.31%, 71.02%",129 days/19 days/45 days,2025-04-17/2024-11-09/2024-12-17,1.12%,5.6%,-4.49%,0.03,0.24,52.3615/55.6503/51.74/No Horizontal Resistance/65.8353/68.6522,43.4/13.9251/48.4386/46.0303/No F-Track Level/No F-Track Level,47.32/48.05,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"ASHR, Long, 2024-10-06 (Price: 32.82)",2025-11-11 (Price: 33.14) (Today),"0.98%, 286 days","75.76%, Past 10 years, 33","Weekly, is CONFIRMED on 2024-10-04",Already confirmed,"2025-11-11 (Price: 33.14), 0.98% above",286 days,No Information,No Information,No Information,No Information,No Information,21.26% above/12.8% above/0.98% above,24.71%/0.16%/10.96%,"38.84%, 52.68%",219 days/19 days/95 days,2025-08-19/2024-11-02/2025-02-20,2.29%,2.49%,-0.19%,0.16,0.06,34.0475/36.4171/35.5/39.9467/60.2967/80.3432,22.46/23.852/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,24.18/23.97,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2024-10-06 (Price: 47.11)",2025-11-11 (Price: 33.85) (Today),"-28.15%, 286 days","75.0%, Past 10 years, 32","Weekly, is CONFIRMED on 2024-10-04",Already confirmed,"2025-11-11 (Price: 33.85), 28.15% below",286 days,No Information,No Information,No Information,No Information,No Information,25.77% below/28.15% below/28.15% below,33.31%/2.07%/12.97%,"37.54%, 76.03%",269 days/19 days/77 days,2025-10-30/2024-11-02/2025-01-25,5.85%,6.38%,-0.53%,0.22,0.26,47.6471/53.2202/57.51/72.5033/No Next Fib Ext/No Next Fib Ext,41.57/44.84/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,44.09/48.45,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2024-09-30 (Price: 233.0)",2025-11-11 (Price: 275.25) (Today),"18.13%, 291 days","100.0%, Past 20 years, 28","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-11-11 (Price: 275.25), 18.13% above",291 days,No Information,No Information,No Information,No Information,No Information,18.13% above/18.13% above/18.13% above,98.28%/8.74%/39.88%,"-0.0%, 40.56%",651 days/87 days/170 days,2027-04-30/2025-02-03/2025-06-03,19.97%,30.68%,-10.71%,1.22,1.01,291.8558/325.9204/275.29/No Horizontal Resistance/294.7231/309.0801,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level,222.27/197.37,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2024-09-30 (Price: 49.42)",2025-11-11 (Price: 45.675) (Today),"-7.58%, 291 days","100.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-11-11 (Price: 45.675), 7.58% below",291 days,No Information,No Information,No Information,No Information,No Information,7.26% below/8.08% below/7.58% below,18.88%/2.38%/9.32%,"-0.0%, 22.82%",393 days/130 days/233 days,2026-04-22/2025-04-06/2025-09-02,6.19%,3.43%,2.76%,0.93,0.04,50.4282/54.0259/51.05/65.1933/79.7363/84.688,41.64/43.9425/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,48.07/46.44,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"PG, Long, 2024-09-30 (Price: 173.2)",2025-11-11 (Price: 148.54) (Today),"-14.24%, 291 days","78.95%, Past 20 years, 19","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-11-11 (Price: 148.54), 14.24% below",291 days,No Information,No Information,No Information,No Information,No Information,13.41% below/14.24% below/14.24% below,16.93%/4.07%/9.42%,"3.8%, 22.42%",716 days/109 days/258 days,2027-08-03/2025-03-06/2025-10-08,5.06%,5.61%,-0.54%,0.78,0.16,179.8682/189.5154/193.77/No Horizontal Resistance/186.6499/209.3631,126.25/122.9033/161.0808/140.2317/No F-Track Level/No F-Track Level,170.81/162.39,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CNU.NZ, Long, 2024-09-30 (Price: 8.72)",2025-11-11 (Price: 9.48) (Today),"8.72%, 291 days","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-11-11 (Price: 9.48), 8.72% above",291 days,No Information,No Information,No Information,No Information,No Information,11.01% above/8.72% above/8.72% above,26.44%/7.23%/20.04%,"-0.0%, 15.86%",349 days/109 days/211 days,2026-02-17/2025-03-06/2025-08-01,20.51%,7.62%,12.9%,1.86,0.27,9.217/10.4675/8.91/8.822/No Next Fib Ext/No Next Fib Ext,7.18/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,8.38/7.84,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-09-30 (Price: 11.95)",2025-11-11 (Price: 11.94) (Today),"-0.08%, 291 days","93.75%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-11-11 (Price: 11.94), 0.08% below",291 days,No Information,No Information,No Information,No Information,No Information,0.08% below/0.08% below/0.08% below,39.09%/9.46%/23.38%,"38.71%, 46.41%",477 days/109 days/222 days,2026-08-21/2025-03-06/2025-08-17,14.87%,16.24%,-1.37%,0.81,0.61,12.6276/14.7439/15.15/12.63/19.8479/26.5969,8.14/9.246/11.0645/56.4607/No F-Track Level/No F-Track Level,11.46/10.75,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"JD, Long, 2024-09-29 (Price: 39.9)",2025-11-11 (Price: 31.61) (Today),"-20.78%, 291 days","80.0%, Past 10 years, 10","Weekly, is CONFIRMED on 2024-09-27",Already confirmed,"2025-11-11 (Price: 31.61), 20.78% below",291 days,No Information,No Information,No Information,No Information,No Information,10.72% above/20.78% below/20.78% below,21.39%/10.27%/15.47%,"63.97%, 76.21%",124 days/39 days/71 days,2025-03-27/2024-11-24/2025-01-09,-8.46%,4.34%,-12.8%,-0.14,0.25,41.7553/46.0725/51.38/92.73/103.1027/108.0778,25.16/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,27.38/27.07,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2024-09-29 (Price: 0.8531)",2025-11-11 (Price: 0.7916) (Today),"-7.21%, 291 days","72.73%, Past 10 years, 33","Weekly, is CONFIRMED on 2024-09-27",Already confirmed,"2025-11-11 (Price: 0.7916), 7.21% below",291 days,No Information,No Information,No Information,No Information,No Information,6.41% below/7.21% below/7.21% below,4.6%/1.11%/3.38%,"5.56%, 13.76%",209 days/19 days/96 days,2025-07-28/2024-10-26/2025-02-15,1.94%,0.18%,1.77%,0.3,-0.53,0.8569/0.8819/0.86/0.9157/1.0924/1.3117,0.81/0.7543/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,0.83/0.83,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2024-09-22 (Price: 0.8458)",2025-11-11 (Price: 0.7916) (Today),"-6.41%, 296 days","72.73%, Past 10 years, 33","Weekly, is CONFIRMED on 2024-09-20",Already confirmed,"2025-11-11 (Price: 0.7916), 6.41% below",296 days,No Information,No Information,No Information,No Information,No Information,6.41% below/5.95% below/6.41% below,4.6%/1.11%/3.38%,"5.56%, 13.76%",209 days/19 days/96 days,2025-07-21/2024-10-19/2025-02-08,1.94%,0.18%,1.77%,0.3,-0.53,0.8495/0.8744/0.86/0.9059/1.0924/1.3117,0.81/0.7543/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,0.83/0.83,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"IEI, Long, 2024-08-31 (Price: 118.72)",2025-11-11 (Price: 119.72) (Today),"0.84%, 311 days","91.67%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2025-11-11 (Price: 119.72), 0.84% above",311 days,No Information,No Information,No Information,No Information,No Information,1.74% above/0.84% above/0.84% above,2.72%/1.13%/1.87%,"15.13%, 15.6%",391 days/109 days/228 days,2026-03-20/2025-02-04/2025-07-27,0.4%,0.95%,-0.55%,0.05,-0.88,120.4177/120.9401/124.14/133.2183/No Next Fib Ext/No Next Fib Ext,112.29/112.768/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,117.24/115.83,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-08-31 (Price: 157.2)",2025-11-11 (Price: 150.68) (Today),"-4.15%, 311 days","86.21%, Past 20 years, 29","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2025-11-11 (Price: 150.68), 4.15% below",311 days,No Information,No Information,No Information,No Information,No Information,4.15% below/4.15% below/4.15% below,17.42%/2.58%/8.85%,"20.84%, 36.99%",695 days/86 days/233 days,2027-06-03/2025-01-02/2025-08-03,5.12%,6.82%,-1.7%,0.64,0.25,165.0286/171.1122/197.16/No Horizontal Resistance/153.114/174.1807,124.54/100.54/117.2225/81.225/No F-Track Level/No F-Track Level,149.57/143.1,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2024-08-25 (Price: 98.11)",2025-11-11 (Price: 98.2) (Today),"0.09%, 316 days","92.86%, Past 10 years, 28","Weekly, is CONFIRMED on 2024-08-23",Already confirmed,"2025-11-11 (Price: 98.2), 0.09% above",316 days,No Information,No Information,No Information,No Information,No Information,2.05% above/0.09% above/0.09% above,8.34%/1.58%/4.35%,"20.68%, 31.01%",109 days/24 days/55 days,2025-01-29/2024-09-28/2024-11-12,8.98%,7.16%,1.82%,0.59,0.26,101.4752/102.3778/108.69/No Horizontal Resistance/96.0365/100.0174,85.14/65.948/87.7591/70.617/No F-Track Level/No F-Track Level,93.23/87.62,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2024-07-21 (Price: 145.18)",2025-11-11 (Price: 95.03) (Today),"-34.54%, 341 days","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2024-07-19",Already confirmed,"2025-11-11 (Price: 95.03), 34.54% below",341 days,No Information,No Information,No Information,No Information,No Information,33.24% below/34.54% below/34.54% below,31.22%/1.77%/7.51%,"13.76%, 27.26%",244 days/19 days/109 days,2025-07-09/2024-08-17/2024-12-25,13.13%,2.3%,10.84%,0.5,0.04,142.8716/156.083/169.48/221.2667/228.7501/262.6495,135.65/124.47/112.825/669.7485/No F-Track Level/No F-Track Level,140.09/148.1,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NIFTY_MIDCAP_100.NS, Long, 2024-06-30 (Price: 55736.8984)",2025-11-11 (Price: 60427.0) (Today),"8.41%, 356 days","100.0%, Past 20 years, 11","Quarterly, is CONFIRMED on 2024-06-30",Already confirmed,"2025-11-11 (Price: 60427.0), 8.41% above",356 days,No Information,No Information,No Information,No Information,No Information,30.85% above/23.54% above/8.41% above,71.71%/11.89%/36.95%,"-0.0%, 44.62%",1175 days/325 days/546 days,2029-02-25/2025-10-13/2026-08-29,14.77%,14.34%,0.43%,1.04,0.5,63060.7268/76331.6824/80568.17/No Horizontal Resistance/69983.5191/76335.2565,11703.75/24894.2998/51648.171/44465.2214/No F-Track Level/No F-Track Level,52023.11/46406.07,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2024-06-30 (Price: 202.26)",2025-11-11 (Price: 315.62) (Today),"56.05%, 356 days","87.5%, Past 44 years, 8","Quarterly, is CONFIRMED on 2024-06-30",Already confirmed,"2025-11-11 (Price: 315.62), 56.05% above",356 days,No Information,No Information,No Information,No Information,No Information,56.05% above/56.05% above/56.05% above,54.11%/10.04%/23.18%,"3.39%, 36.16%",914 days/390 days/521 days,2028-02-13/2026-01-15/2026-07-24,7.18%,9.18%,-2.01%,0.62,0.33,229.4235/249.1439/301.65/203.41/208.1524/275.691,104.5/91.08/186.1217/130.0388/No F-Track Level/No F-Track Level,196.29/173.92,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2024-06-30 (Price: 11.2)",2025-11-11 (Price: 12.6) (Today),"12.5%, 356 days","100.0%, Past 31 years, 10","Quarterly, is CONFIRMED on 2024-06-30",Already confirmed,"2025-11-11 (Price: 12.6), 12.5% above",356 days,No Information,No Information,No Information,No Information,No Information,12.5% above/14.55% above/12.5% above,86.89%/4.05%/34.96%,"-0.0%, 22.42%",717 days/325 days/536 days,2027-05-04/2025-10-13/2026-08-15,12.28%,12.57%,-0.29%,1.18,0.51,13.2933/15.1155/16.05/No Horizontal Resistance/12.2485/18.927,2.72/7.3167/8.121/5.57/No F-Track Level/No F-Track Level,10.87/10.44,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Long, 2024-06-30 (Price: 230.61)",2025-11-11 (Price: 192.46) (Today),"-16.54%, 356 days","100.0%, Past 23 years, 5","Quarterly, is CONFIRMED on 2024-06-30",Already confirmed,"2025-11-11 (Price: 192.46), 16.54% below",356 days,No Information,No Information,No Information,No Information,No Information,16.54% below/14.74% below/16.54% below,46.07%/16.92%/31.5%,"-0.0%, 7.38%",588 days/392 days/490 days,2026-10-29/2026-01-18/2026-06-09,13.56%,10.32%,3.24%,0.57,0.44,256.2077/303.2522/327.77/No Horizontal Resistance/293.2329/455.2123,56.95/100.2873/193.124/131.2534/No F-Track Level/No F-Track Level,227.45/201.86,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2024-06-30 (Price: 30.08)",2025-11-11 (Price: 38.1) (Today),"26.66%, 356 days","100.0%, Past 24 years, 6","Quarterly, was CONFIRMED on 2024-06-30",Already confirmed,"2025-11-11 (Price: 38.1), 26.66% above",356 days,No Information,No Information,No Information,"50% (Price: 19.875), 91.7% above, Upmove Bounce Back","2012-09-30 (Price: 1.86), 2020-09-30 (Price: 37.89)",No Information,589.02%/487.3%/538.16%,"-0.0%, 48.03%",3587 days/3327 days/3457 days,2038-09-20/2037-09-08/2038-03-16,9.52%,13.97%,-4.45%,0.67,0.5,36.7818/191.9585/51.7/37.034/38.8108/40.9296,18.5/22.675/28.7839/26.1935/No F-Track Level/No F-Track Level,37.1/36.0,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2024-06-16 (Price: 0.8466)",2025-11-11 (Price: 0.7916) (Today),"-6.5%, 366 days","72.73%, Past 10 years, 33","Weekly, is CONFIRMED on 2024-06-14",Already confirmed,"2025-11-11 (Price: 0.7916), 6.5% below",366 days,No Information,No Information,No Information,No Information,No Information,6.5% below/6.68% below/6.5% below,4.6%/1.11%/3.38%,"5.56%, 13.76%",209 days/19 days/96 days,2025-04-14/2024-07-13/2024-11-02,1.94%,0.18%,1.77%,0.3,-0.53,0.8503/0.8752/0.86/0.9059/1.0924/1.3117,0.81/0.7543/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,0.83/0.82,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NIO, Long, 2024-05-31 (Price: 5.39)",2025-11-11 (Price: 6.63) (Today),"23.01%, 377 days","100.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2024-05-31",Already confirmed,"2025-11-11 (Price: 6.63), 23.01% above",377 days,No Information,No Information,No Information,No Information,No Information,47.33% above/34.48% above/23.01% above,323.2%/323.2%/323.2%,"-0.0%, 0.0%",86 days/86 days/86 days,2024-10-02/2024-10-02/2024-10-02,38666.81%,0.52%,38666.29%,0.8,0.51,8.3852/22.8105/6.79/24.205/No Next Fib Ext/No Next Fib Ext,4.5/No Horizontal Support/4.746/23.69/No F-Track Level/No F-Track Level,4.79/7.01,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2024-05-31 (Price: 6.76)",2025-11-11 (Price: 5.91) (Today),"-12.57%, 377 days","90.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2024-05-31",Already confirmed,"2025-11-11 (Price: 5.91), 12.57% below",377 days,No Information,No Information,No Information,No Information,No Information,12.57% below/12.57% below/12.57% below,33.97%/9.81%/18.64%,"24.88%, 41.24%",304 days/109 days/216 days,2025-08-14/2024-11-04/2025-04-08,11.53%,11.3%,0.23%,0.81,0.47,7.8342/8.0201/7.83/No Horizontal Resistance/7.4565/8.4564,4.83/4.355/6.1182/4.8318/No F-Track Level/No F-Track Level,6.0/5.53,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"PG, Long, 2024-04-30 (Price: 163.2)",2025-11-11 (Price: 148.54) (Today),"-8.98%, 400 days","78.95%, Past 20 years, 19","Monthly, is CONFIRMED on 2024-04-30",Already confirmed,"2025-11-11 (Price: 148.54), 8.98% below",400 days,No Information,No Information,No Information,No Information,No Information,8.98% below/8.98% below/8.98% below,16.93%/4.07%/9.42%,"3.8%, 22.42%",716 days/109 days/258 days,2027-03-03/2024-10-04/2025-05-08,5.06%,5.61%,-0.54%,0.78,0.16,169.4832/178.5734/197.23/165.125/186.6499/209.3631,126.25/123.62/161.0808/140.2317/No F-Track Level/No F-Track Level,159.74/153.29,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2024-04-07 (Price: 55.16)",2025-11-11 (Price: 45.38) (Today),"-17.73%, 416 days","70.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2024-04-05",Already confirmed,"2025-11-11 (Price: 45.38), 17.73% below",416 days,No Information,No Information,No Information,No Information,No Information,9.95% below/17.73% below/17.73% below,19.11%/1.41%/7.62%,"22.31%, 71.02%",129 days/19 days/45 days,2024-10-10/2024-05-04/2024-06-11,1.12%,5.6%,-4.49%,0.03,0.24,55.855/59.3632/64.58/No Horizontal Resistance/65.8353/68.6522,40.81/13.9251/48.4386/46.0303/No F-Track Level/No F-Track Level,46.55/43.33,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"TSM, Long, 2024-03-31 (Price: 136.05)",2025-11-11 (Price: 291.17) (Today),"114.02%, 421 days","90.0%, Past 28 years, 10","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-11 (Price: 291.17), 114.02% above",421 days,No Information,No Information,No Information,No Information,No Information,114.02% above/114.02% above/114.02% above,48.89%/11.67%/30.08%,"14.69%, 43.01%",1761 days/325 days/847 days,2031-03-25/2025-07-14/2027-08-09,7.46%,16.51%,-9.06%,0.99,0.53,168.4979/176.9738/199.33/143.6/135.8936/169.1372,68.56/60.035/108.0515/85.2377/No F-Track Level/No F-Track Level,129.28/104.41,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"NIFTY_MIDCAP_100.NS, Long, 2024-03-31 (Price: 48075.75)",2025-11-11 (Price: 60427.0) (Today),"25.69%, 421 days","100.0%, Past 20 years, 11","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-11 (Price: 60427.0), 25.69% above",421 days,No Information,No Information,No Information,No Information,No Information,30.85% above/28.48% above/25.69% above,71.71%/11.89%/36.95%,"-0.0%, 44.62%",1175 days/325 days/546 days,2028-11-26/2025-07-14/2026-05-30,14.77%,14.34%,0.43%,1.04,0.5,54392.9035/65839.7396/67673.34/No Horizontal Resistance/51648.171/69983.5191,11703.75/24894.2998/44465.2214/36390.8355/No F-Track Level/No F-Track Level,48056.6/41870.31,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2024-03-31 (Price: 301.2)",2025-11-11 (Price: 374.15) (Today),"24.22%, 421 days","83.33%, Past 29 years, 6","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-11 (Price: 374.15), 24.22% above",421 days,No Information,No Information,No Information,No Information,No Information,66.05% above/62.69% above/24.22% above,116.35%/37.98%/77.17%,"11.18%, 36.26%",1173 days/392 days/782 days,2028-11-23/2025-10-19/2027-05-07,11.11%,11.88%,-0.77%,0.48,0.4,367.7351/533.636/340.89/No Horizontal Resistance/353.1485/372.4081,152.4/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level,290.2/216.58,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2024-03-31 (Price: 90.7)",2025-11-11 (Price: 98.2) (Today),"8.27%, 421 days","81.48%, Past 20 years, 27","Monthly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-11 (Price: 98.2), 8.27% above",421 days,No Information,No Information,No Information,No Information,No Information,15.12% above/8.27% above/8.27% above,15.31%/0.84%/7.86%,"30.19%, 39.01%",1129 days/106 days/305 days,2028-09-21/2024-08-31/2025-06-15,1.99%,2.01%,-0.01%,0.18,-0.1,96.3415/97.829/108.69/No Horizontal Resistance/96.895/110.4008,75.31/54.71/87.7591/80.4653/No F-Track Level/No F-Track Level,88.21/81.89,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"NOVA.F, Long, 2024-03-31 (Price: 118.5)",2025-11-11 (Price: 42.4) (Today),"-64.22%, 421 days","92.86%, Past 20 years, 14","Monthly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-11 (Price: 42.4), 64.22% below",421 days,No Information,No Information,No Information,No Information,No Information,61.63% below/64.37% below/64.22% below,29.09%/4.76%/18.3%,"19.09%, 40.83%",218 days/108 days/152 days,2025-02-09/2024-09-03/2024-11-06,14.82%,15.63%,-0.81%,1.02,0.62,135.5403/140.1855/159.6/No Horizontal Resistance/138.0871/213.5668,27.0/23.0/91.4382/62.6074/No F-Track Level/No F-Track Level,112.59/92.88,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2024-02-18 (Price: 82.0)",2025-11-11 (Price: 70.4) (Today),"-14.15%, 451 days","92.86%, Past 10 years, 28","Weekly, is CONFIRMED on 2024-02-16",Already confirmed,"2025-11-11 (Price: 70.4), 14.15% below",451 days,No Information,No Information,No Information,No Information,No Information,14.15% below/16.48% below/14.15% below,15.58%/3.82%/8.33%,"7.58%, 28.5%",184 days/19 days/70 days,2024-11-10/2024-03-16/2024-05-29,16.83%,20.73%,-3.9%,1.24,0.84,85.526/88.8306/97.83/No Horizontal Resistance/85.3936/96.14,68.98/39.8362/59.8475/53.4732/No F-Track Level/No F-Track Level,78.88/72.47,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
